,description,avg price,qtd,elasticity,date,revenue,perfect price,price difference,restaurant,profit
707,picanha prato,11.504391634980989,526.0,0.09670679073178774,2022-09-01,6051.31,12.62,1.1156083650190105,CO,12.834395542439522
708,prego entrecote,7.079593749999999,320.0,0.09782219793273282,2017-09-01,2265.47,7.77,0.6904062500000006,CO,4.887795772460941
709,prego lombo,7.07960960960961,333.0,0.094003523913696,2021-09-01,2357.51,7.75,0.6703903903903896,CO,4.74610224999774
710,prego maminha,6.194709302325581,172.0,0.1592471035621702,2020-09-01,1065.49,7.18,0.9852906976744187,CO,6.103589450378583
711,prego picanha,6.6372307692307695,130.0,0.22574733043396564,2019-09-01,862.84,8.14,1.502769230769231,CO,9.974226177514796
712,prego secretos,6.194647887323944,71.0,0.38577789099110266,2022-09-01,439.82,8.58,2.385352112676056,CO,14.776416425312437
713,prego vazia,6.63722972972973,148.0,0.1982915429740669,2019-09-01,982.31,7.95,1.3127702702702706,CO,8.713157866143172
714,salada mista,1.769894366197183,284.0,0.02755548532733245,2019-09-01,502.65,1.82,0.05010563380281696,CO,0.08868167898234489
715,secretos prato,10.619497206703912,179.0,0.26231914116729843,2017-09-01,1900.89,13.41,2.7905027932960884,CO,29.633736618707275
716,vazia prato,11.504396984924623,398.0,0.127808531608567,2020-09-01,4578.75,12.97,1.4656030150753772,CO,16.860878907729607
717,batata wedge,1.7698961661341852,1252.0,0.0062506116545979614,2017-10-01,2215.91,1.78,0.010103833865814815,CO,0.017882736822362386
718,chuleton prato,15.0442,100.0,0.6651937439837959,2022-10-01,1504.42,25.05,10.0058,CO,150.52925636
719,costeletas de borrego prato,12.389388379204894,327.0,0.16752559627117591,2019-10-01,4051.3300000000004,14.46,2.0706116207951073,CO,25.65361155252551
720,entrecote prato,12.389398642095053,1031.0,0.05313376853446023,2018-10-01,12773.47,13.05,0.6606013579049481,CO,8.184453566593712
721,fraldinha angus,11.504352941176471,85.0,0.5984423627829346,2019-10-01,977.87,18.39,6.88564705882353,CO,79.21491399307959
722,lombo prato,12.389397417503586,697.0,0.07859527969064531,2017-10-01,8635.41,13.36,0.9706025824964133,CO,12.025181129003375
723,maminha prato,10.61950738916256,609.0,0.0771020875068387,2022-10-01,6467.28,11.44,0.8204926108374391,CO,8.713227343541465
724,pao,1.3274468085106383,47.0,0.12488156353074395,2018-10-01,62.39,1.49,0.16255319148936165,CO,0.21578071525577178
725,pica-pau,6.637210031347962,319.0,0.09199705724726037,2022-10-01,2117.27,7.25,0.6127899686520379,CO,4.067215727046709
726,picanha prato,11.504401244167962,643.0,0.07911013127972463,2019-10-01,7397.33,12.41,0.9055987558320382,CO,10.418371453311059
727,prego entrecote,7.079607843137255,306.0,0.10229792696939113,2018-10-01,2166.36,7.8,0.7203921568627445,CO,5.10009396386005
728,prego lombo,7.079589371980676,414.0,0.07561131396290295,2021-10-01,2930.95,7.61,0.5304106280193244,CO,3.7550894449112047
729,prego maminha,6.194715025906735,193.0,0.14191982963759978,2020-10-01,1195.58,7.07,0.8752849740932653,CO,5.4221409809659376
730,prego picanha,6.637176470588235,170.0,0.1726288992338554,2021-10-01,1128.32,7.78,1.142823529411765,CO,7.585121439446369
731,prego secretos,6.1947457627118645,59.0,0.4642485258608657,2018-10-01,365.49,9.07,2.875254237288136,CO,17.811469003160013
732,prego vazia,6.637203389830509,118.0,0.24870366013363662,2016-10-01,783.19,8.29,1.6527966101694904,CO,10.969947263717316
733,salada mista,1.7698979591836737,294.0,0.02661827795815332,2018-10-01,520.35,1.82,0.05010204081632641,CO,0.08867549979175324
734,secretos prato,10.619483568075117,213.0,0.2204463190818781,2020-10-01,2261.95,12.96,2.3405164319248843,CO,24.85507578963611
735,vazia prato,11.5044094488189,381.0,0.133511419135209,2017-10-01,4383.18,13.04,1.5355905511810999,CO,17.66606244652487
736,batata wedge,1.7699015897047692,1321.0,0.005924140630124599,2018-11-01,2338.04,1.78,0.010098410295230842,CO,0.017873192435020075
737,chuleton prato,15.044237288135593,118.0,0.5637249090800883,2022-11-01,1775.22,23.53,8.485762711864409,CO,127.66182780810114
738,costeletas borrego unidade,2.655,44.0,0.2668031216918659,2018-11-01,116.82,3.36,0.7050000000000001,CO,1.871775
739,costeletas de borrego prato,12.389393139841689,379.0,0.1445406095785939,2017-11-01,4695.58,14.18,1.7906068601583112,CO,22.184532349398847
740,entrecote prato,12.389396636993077,1011.0,0.054184872891471454,2017-11-01,12525.68,13.06,0.6706033630069239,CO,8.30837105039423
741,fraldinha angus,11.504414414414414,111.0,0.45826912294028693,2018-11-01,1276.99,16.78,5.275585585585587,CO,60.692522855287734
742,lombo prato,12.389408,625.0,0.0876495307774456,2017-11-01,7743.38,13.48,1.090592000000001,CO,13.51178924953601
743,maminha prato,10.6195,540.0,0.08695396040698743,2022-11-01,5734.530000000001,11.54,0.9204999999999988,CO,9.775249749999988
744,pao,1.3274545454545454,55.0,0.10671759446518406,2022-11-01,73.01,1.47,0.14254545454545453,CO,0.18922261157024792
745,pica-pau,6.637207792207792,308.0,0.09528263428994437,2022-11-01,2044.26,7.27,0.6327922077922077,CO,4.199973372406813
746,picanha prato,11.50440353460972,679.0,0.07491579461011935,2019-11-01,7811.49,12.37,0.8655964653902792,CO,9.958171035981609
747,prego entrecote,7.079583333333333,240.0,0.13042940533409558,2019-11-01,1699.1,8.0,0.9204166666666671,CO,6.516166493055558
748,prego lombo,7.07960591133005,406.0,0.0771013721944894,2018-11-01,2874.32,7.63,0.5503940886699503,CO,3.896573243708896
749,prego maminha,6.194705882352941,221.0,0.1239388538052306,2018-11-01,1369.03,6.96,0.7652941176470591,CO,4.740771972318341
750,prego picanha,6.63718954248366,153.0,0.1918102658065086,2021-11-01,1015.49,7.91,1.2728104575163401,CO,8.447884258191296
751,prego secretos,6.1946551724137935,58.0,0.4722459046912475,2020-11-01,359.29,9.12,2.9253448275862057,CO,18.121502467300825
752,prego vazia,6.6371681415929205,113.0,0.2597068676310012,2019-11-01,750.0,8.36,1.722831858407079,CO,11.43472472394079
753,salada mista,1.769885496183206,262.0,0.029869155012764045,2018-11-01,463.71,1.82,0.050114503816794054,CO,0.08869693345376171
754,secretos prato,10.61953020134228,149.0,0.3151360547510546,2022-11-01,1582.31,13.97,3.35046979865772,CO,35.58041521553085
755,vazia prato,11.504395604395606,364.0,0.1397466743848025,2019-11-01,4187.6,13.11,1.6056043956043933,CO,18.471508151189447
756,batata wedge,1.7698986749805146,1283.0,0.006099592271754885,2016-12-01,2270.78,1.78,0.010101325019485463,CO,0.01787832176753484
757,chuleton prato,15.299987770576006,81.77,0.827324991795831,2022-12-01,1251.08,27.96,12.660012229423995,CO,193.6980322855298
758,costeletas de borrego prato,12.389397993311036,299.0,0.18321375414838692,2020-12-01,3704.43,14.66,2.2706020066889643,CO,28.131391945280264
759,entrecote prato,12.389398249452954,914.0,0.05993535407322075,2018-12-01,11323.91,13.13,0.7406017505470466,CO,9.175610031769372
760,fraldinha angus,11.504411764705884,102.0,0.4987045189257964,2018-12-01,1173.45,17.24,5.735588235294115,CO,65.98456877162627
761,lombo prato,12.389407894736843,608.0,0.0901002570238032,2016-12-01,7532.76,13.51,1.1205921052631567,CO,13.883472675727132
762,maminha prato,10.619492537313434,670.0,0.07008224719819135,2021-12-01,7115.06,11.36,0.7405074626865655,CO,7.863813473824889
763,pao,1.327457627118644,59.0,0.09948273426201264,2021-12-01,78.32,1.46,0.13254237288135595,CO,0.17594438379775929
764,pica-pau,6.637211538461538,312.0,0.09406111514654938,2020-12-01,2070.81,7.26,0.6227884615384616,CO,4.133578762943787
765,picanha prato,11.504405594405593,715.0,0.07114382328371498,2017-12-01,8225.65,12.32,0.8155944055944069,CO,9.3829288424862
766,prego entrecote,7.079591836734694,245.0,0.12776773419913592,2021-12-01,1734.5,7.98,0.9004081632653067,CO,6.374522282382345
767,prego lombo,7.079596977329975,397.0,0.07884916274162163,2016-12-01,2810.6,7.64,0.560403022670025,CO,3.96742754538129
768,prego maminha,6.1946992481203,266.0,0.10297164419947188,2021-12-01,1647.79,6.83,0.6353007518796998,CO,3.935497089999438
769,prego picanha,6.637209302325581,172.0,0.17062243045600944,2022-12-01,1141.6,7.77,1.1327906976744186,CO,7.518568956192536
770,prego secretos,6.19472972972973,74.0,0.3701431369516426,2019-12-01,458.40999999999997,8.49,2.2952702702702705,CO,14.218578981008037
771,prego vazia,6.637164179104477,134.0,0.21900640687895612,2019-12-01,889.38,8.09,1.4528358208955225,CO,9.64270986856761
772,salada mista,1.7698880597014925,268.0,0.02920048488129238,2019-12-01,474.33,1.82,0.05011194029850752,CO,0.0886925247828025
773,secretos prato,10.619478672985782,211.0,0.2225357550726666,2019-12-01,2240.71,12.98,2.3605213270142187,CO,25.06750588935559
774,vazia prato,11.504394736842105,380.0,0.133862593789729,2022-12-01,4371.67,13.04,1.535605263157894,CO,17.666209107340713
775,wagyu picanha prato,19.46903846153846,52.0,1.6554658153455626,2016-12-01,1012.3899999999999,51.7,32.23096153846154,CO,627.5058298446746
776,batata wedge,1.7699003831417623,1305.0,0.005996769683877733,2022-01-01,2309.72,1.78,0.010099616858237681,CO,0.017875315746979873
777,bolo do caco,1.7698461538461538,65.0,0.12039299472960645,2020-01-01,115.04,1.98,0.21015384615384614,CO,0.3719399763313609
778,costeletas de borrego prato,12.389398907103827,366.0,0.14967463533002798,2017-01-01,4534.52,14.24,1.8506010928961736,CO,22.927835157813
779,entrecote prato,12.389398907103825,915.0,0.05986985413201117,2022-01-01,11336.3,13.13,0.7406010928961759,CO,9.17560237092778
780,lombo prato,12.389400998336106,601.0,0.09114962691742844,2022-01-01,7446.03,13.52,1.130599001663894,CO,14.007444399932453
781,maminha prato,10.619495548961424,674.0,0.06966634857430103,2020-01-01,7157.54,11.36,0.740504451038575,CO,7.86378372179027
782,pica-pau,6.63719840116279,268.0,0.10950376805185051,2021-01-01,1778.7691715116277,7.36,0.7228015988372105,CO,4.797377616160242
783,picanha prato,11.504402332361517,686.0,0.07415133997728163,2020-01-01,7892.02,12.36,0.8555976676384827,CO,9.843139803143234
784,prego entrecote,7.079595588235295,272.0,0.11508496862650115,2017-01-01,1925.65,7.89,0.8104044117647051,CO,5.737335498215826
785,prego lombo,7.079594594594595,444.0,0.07050249340750131,2018-01-01,3143.34,7.58,0.500405405405405,CO,3.5426674032140224
786,prego maminha,6.194686192468619,239.0,0.11460418255331545,2022-01-01,1480.53,6.9,0.7053138075313816,CO,4.369197704872119
787,prego picanha,6.6371839080459765,174.0,0.16866060778844108,2022-01-01,1154.87,7.76,1.1228160919540233,CO,7.452336897212315
788,prego secretos,6.194675324675325,77.0,0.35571885165261224,2020-01-01,476.99,8.4,2.2053246753246754,CO,13.661270349131389
789,prego vazia,6.637218543046358,151.0,0.194351648325613,2017-01-01,1002.22,7.93,1.2927814569536418,CO,8.580473058199198
790,pulled pork,7.457241379310345,58.0,0.5684984238277112,2020-01-01,432.52,11.7,4.242758620689655,CO,31.639275148632574
791,salada mista,1.76990099009901,202.0,0.03874152040188205,2021-01-01,357.52,1.84,0.07009900990099016,CO,0.12406830702872279
792,secretos prato,10.619484978540774,233.0,0.20152391502553357,2021-01-01,2474.34,12.76,2.140515021459226,CO,22.731167116727132
793,tartaro,8.755531914893616,47.0,0.8236898895421773,2020-01-01,411.51,15.97,7.214468085106384,CO,63.16650556813038
794,vazia prato,11.504397905759163,382.0,0.1331617791931099,2022-01-01,4394.68,13.04,1.5356020942408364,CO,17.666177517063662
795,arroz branco,1.77,47.0,0.16651542346726383,2019-02-01,83.19,2.06,0.29000000000000004,CO,0.5133000000000001
796,batata wedge,1.76990099009901,1313.0,0.005960233907981854,2020-02-01,2323.88,1.78,0.010099009900990108,CO,0.017874247622782096
797,costeletas de borrego prato,12.389386503067485,326.0,0.16803945302194134,2018-02-01,4038.94,14.47,2.080613496932516,CO,25.777524776995755
798,entrecote prato,12.389398249452954,914.0,0.05993535407322075,2022-02-01,11323.91,13.13,0.7406017505470466,CO,9.175610031769372
799,lombo prato,12.389398148148148,648.0,0.0845384462577081,2022-02-01,8028.33,13.44,1.0506018518518516,CO,13.016324637774344
800,maminha prato,10.619502923976608,684.0,0.0686478823807258,2022-02-01,7263.74,11.35,0.7304970760233918,CO,7.757515834786771
801,pica-pau,6.637198863636364,286.0,0.1026119296600253,2022-02-01,1898.238875,7.32,0.6828011363636364,CO,4.531886926362345
802,picanha prato,11.504400510204082,784.0,0.06488241220353469,2019-02-01,9019.45,12.25,0.745599489795918,CO,8.577675150816061
803,prego entrecote,7.079588014981273,267.0,0.11723999243647454,2021-02-01,1890.25,7.91,0.8304119850187268,CO,5.878974736635387
804,prego lombo,7.0795901639344265,366.0,0.08552756142716215,2021-02-01,2591.13,7.69,0.6104098360655739,CO,4.321451471378663
805,prego maminha,6.194700854700854,234.0,0.11705326692610964,2018-02-01,1449.56,6.92,0.7252991452991457,CO,4.493011235298417
806,prego picanha,6.637177033492823,209.0,0.14041586296024924,2020-02-01,1387.17,7.57,0.9328229665071772,CO,6.191311169616082
807,prego secretos,6.194626865671642,67.0,0.408808019568877,2017-02-01,415.04,8.73,2.535373134328358,CO,15.705690532412564
808,prego vazia,6.637195121951219,164.0,0.17894509352772686,2022-02-01,1088.5,7.82,1.1828048780487812,CO,7.850506766805477
809,salada mista,1.7698989898989899,198.0,0.039524132712645384,2022-02-01,350.44,1.84,0.07010101010101022,CO,0.12407170696867688
810,secretos prato,10.619487179487178,273.0,0.1719966371159162,2018-02-01,2899.12,12.45,1.830512820512821,CO,19.439107429322817
811,tartaro,8.84958904109589,73.0,0.5360179098707448,2022-02-01,646.0199999999999,13.59,4.740410958904111,CO,41.95068887220867
812,vazia prato,11.504390862944161,394.0,0.12910601144996298,2021-02-01,4532.73,12.99,1.4856091370558389,CO,17.091028182251552
813,wagyu maminha prato,14.1594,50.0,1.2521429253219394,2021-02-01,707.97,31.89,17.730600000000003,CO,251.05465764000004
814,batata wedge,1.7698958333333332,480.0,0.016303675666761948,2022-03-01,849.55,1.8,0.03010416666666682,CO,0.053281239149305826
815,costeletas de borrego prato,12.389370078740157,127.0,0.4313447957749057,2018-03-01,1573.45,17.73,5.340629921259843,CO,66.1670405480811
816,entrecote prato,12.389285714285714,308.0,0.17785849362947898,2022-03-01,3815.9,14.59,2.2007142857142856,CO,27.26527806122449
817,lombo prato,12.388663366336635,202.0,0.2711765557756597,2022-03-01,2502.51,15.75,3.361336633663365,CO,41.642468015390634
818,maminha prato,10.619502074688798,241.0,0.19483463814609495,2019-03-01,2559.3,12.69,2.0704979253112015,CO,21.987657013481154
819,pica-pau,6.6371875,64.0,0.45854627558372274,2018-03-01,424.78,9.68,3.0428125,CO,20.19571708984375
820,picanha prato,11.504402985074627,268.0,0.18980530638227192,2022-03-01,3083.18,13.69,2.1855970149253725,CO,25.14398882267765
821,prego entrecote,7.07962962962963,108.0,0.289845018367602,2019-03-01,764.6,9.13,2.050370370370371,CO,14.515862825788755
822,prego lombo,7.079618320610686,131.0,0.23895581663960458,2022-03-01,927.43,8.77,1.6903816793893132,CO,11.96725710622924
823,prego maminha,6.194693877551021,98.0,0.2794942205160401,2022-03-01,607.08,7.93,1.7353061224489785,CO,10.74969021241149
824,prego picanha,6.637162162162162,74.0,0.3965790486983252,2020-03-01,491.15,9.27,2.6328378378378376,CO,17.474571676406136
825,prego vazia,6.637222222222222,72.0,0.4075988217360668,2019-03-01,477.88,9.34,2.7027777777777775,CO,17.93893672839506
826,salada mista,1.7698507462686568,67.0,0.11679947706360214,2022-03-01,118.58,1.98,0.2101492537313432,CO,0.37193281354421903
827,secretos prato,10.619518072289155,83.0,0.5657255244353551,2022-03-01,881.4199999999998,16.63,6.010481927710844,CO,63.82842145449266
828,vazia prato,11.504407894736843,152.0,0.3346568672302082,2018-03-01,1748.67,15.35,3.8455921052631563,CO,44.241260175727135
829,batata wedge,1.7699295774647887,142.0,0.05511206706311322,2021-06-01,251.33,1.87,0.10007042253521137,CO,0.17711760067446952
830,entrecote prato,12.389423076923077,104.0,0.5267406096150589,2018-06-01,1288.5,18.92,6.530576923076925,CO,80.91008043639056
831,lombo prato,12.389444444444443,72.0,0.7608488594237905,2019-06-01,892.04,21.82,9.430555555555557,CO,116.83934413580248
832,maminha prato,10.61943661971831,71.0,0.6613360334897722,2022-06-01,753.98,17.64,7.02056338028169,CO,74.55442785161675
833,picanha prato,11.504347826086958,92.0,0.5529084589096757,2022-06-01,1058.4,17.87,6.365652173913043,CO,73.23267674858224
834,prego lombo,7.0796,50.0,0.626062619468989,2018-06-01,353.98,11.51,4.4304,CO,31.36545984
835,batata wedge,1.9355497382198952,382.0,0.0224037145593767,2022-07-01,739.38,1.98,0.044450261780104805,CO,0.08603569255228767
836,costeletas de borrego prato,12.568607594936708,79.0,0.7034595562829397,2022-07-01,992.92,21.41,8.841392405063292,CO,111.12399173209423
837,entrecote prato,12.551921708185054,281.0,0.19750721244268785,2021-07-01,3527.09,15.03,2.4780782918149455,CO,31.104644705614152
838,lombo prato,12.557486033519552,179.0,0.31019066980437676,2021-07-01,2247.79,16.45,3.892513966480447,CO,48.880189769358005
839,maminha prato,10.738235294117647,272.0,0.1745593313241163,2020-07-01,2920.8,12.61,1.8717647058823523,CO,20.099449826989613
840,pica-pau,6.597659574468085,94.0,0.3103423948970058,2017-07-01,620.18,8.65,2.0523404255319155,CO,13.540643458578545
841,picanha prato,11.61681451612903,248.0,0.20711637292512414,2019-07-01,2880.97,14.02,2.4031854838709688,CO,27.91736001398284
842,prego entrecote,7.276296296296296,81.0,0.3971955867712902,2022-07-01,589.38,10.17,2.8937037037037037,CO,21.055445541838132
843,prego lombo,7.255267175572519,131.0,0.24488442940916919,2022-07-01,950.44,9.03,1.7747328244274803,CO,12.876160806479804
844,prego maminha,6.362233009708738,103.0,0.27311867927719585,2017-07-01,655.31,8.1,1.737766990291262,CO,11.05607850881327
845,prego picanha,6.81,64.0,0.4704854483506985,2019-07-01,435.84,10.01,3.2,CO,21.792
846,prego vazia,6.808387096774194,62.0,0.48554737238723583,2021-07-01,422.12,10.11,3.3016129032258057,CO,22.47865868886576
847,salada mista,1.7698484848484848,66.0,0.11856901460871179,2022-07-01,116.81,1.98,0.2101515151515152,CO,0.3719363406795226
848,secretos prato,10.810172413793104,58.0,0.8241071551737185,2020-07-01,626.99,19.72,8.909827586206895,CO,96.31677238406657
849,vazia prato,11.649038461538462,104.0,0.49526290147353025,2022-07-01,1211.5,17.42,5.77096153846154,CO,67.22615292159765
850,batata wedge,2.212405303030303,528.0,0.018527201547273175,2020-08-01,1168.15,2.25,0.03759469696969697,CO,0.08317470694157485
851,costeletas de borrego prato,12.81136,125.0,0.4531732640578692,2022-08-01,1601.42,18.62,5.8086400000000005,CO,74.41657815040001
852,entrecote prato,12.824941451990632,427.0,0.1328025988311449,2020-08-01,5476.25,14.53,1.705058548009367,CO,21.86727605043629
853,lombo prato,12.819999999999999,249.0,0.22765004255658822,2022-08-01,3192.18,15.74,2.9200000000000017,CO,37.43440000000002
854,maminha prato,11.060934065934065,364.0,0.1343598398783561,2021-08-01,4026.18,12.55,1.4890659340659358,CO,16.470460116531836
855,pica-pau,6.178846153846154,78.0,0.35026104332028124,2022-08-01,481.95,8.34,2.161153846153846,CO,13.353437130177515
856,picanha prato,11.946899696048632,329.0,0.16056037627186953,2021-08-01,3930.53,13.87,1.923100303951367,CO,22.975086436747617
857,prego entrecote,7.522101910828026,157.0,0.21184519521082376,2022-08-01,1180.97,9.12,1.5978980891719736,CO,12.019552269868953
858,prego lombo,7.522121212121212,165.0,0.20157443024618119,2020-08-01,1241.15,9.04,1.5178787878787867,CO,11.417668227731856
859,prego maminha,6.63718954248366,153.0,0.1918102658065086,2022-08-01,1015.49,7.91,1.2728104575163401,CO,8.447884258191296
860,prego picanha,7.0795604395604395,91.0,0.3439885280567968,2019-08-01,644.24,9.51,2.4304395604395603,CO,17.206443762830574
861,prego vazia,7.079594594594594,74.0,0.42301496044500786,2020-08-01,523.89,10.07,2.990405405405406,CO,21.17085794375457
862,salada mista,1.76990990990991,111.0,0.07050294199081339,2019-08-01,196.46,1.89,0.12009009009008986,CO,0.21254864053242392
863,secretos prato,11.061938775510203,98.0,0.49909616464851997,2018-08-01,1084.07,16.58,5.518061224489795,CO,61.04045542482297
864,vazia prato,11.943509615384615,208.0,0.25389122224218275,2021-08-01,2484.25,14.98,3.0364903846153855,CO,36.26635210567678
865,batata wedge,2.2124039829302986,703.0,0.013915158719788549,2022-09-01,1555.32,2.24,0.027596017069701606,CO,0.06105353807802034
866,costeletas de borrego prato,12.831904761904761,126.0,0.45029760828646764,2022-09-01,1616.82,18.61,5.778095238095238,CO,74.14396780045351
867,croquetes,3.5397777777777777,45.0,0.34781038286746774,2021-09-01,159.29,4.77,1.2302222222222219,CO,4.354713283950616
868,entrecote prato,12.831906693711968,493.0,0.11508622147214183,2022-09-01,6326.13,14.31,1.4780933062880326,CO,18.96675539088826
869,lombo prato,12.831909722222223,288.0,0.19700527977991222,2019-09-01,3695.59,15.36,2.5280902777777765,CO,32.44022621407213
870,maminha prato,11.061894150417826,359.0,0.1362429716474246,2020-09-01,3971.22,12.57,1.508105849582174,CO,16.682507275703955
871,pica-pau,6.194734012974977,148.0,0.18507169644055113,2022-09-01,916.8206339202966,7.34,1.1452659870250228,CO,7.094618163727268
872,picanha prato,11.940223463687152,358.0,0.14747163181900766,2018-09-01,4274.6,13.7,1.759776536312847,CO,21.012125089728762
873,prato cortador,11.061948051948052,77.0,0.6352138331456539,2020-09-01,851.77,18.09,7.028051948051948,CO,77.74394555574295
874,prego entrecote,7.522129032258065,155.0,0.21457945527810096,2022-09-01,1165.93,9.14,1.6178709677419354,CO,12.169834176899064
875,prego lombo,7.522117647058823,170.0,0.19564567780796663,2017-09-01,1278.76,8.99,1.467882352941177,CO,11.041583750865057
876,prego maminha,6.637173913043478,184.0,0.1594940302245966,2022-09-01,1221.24,7.7,1.0628260869565223,CO,7.054161578449908
877,prego picanha,7.0796226415094345,106.0,0.29531350080242247,2020-09-01,750.44,9.17,2.0903773584905654,CO,14.799082876468491
878,prego vazia,7.0796226415094345,106.0,0.29531350080242247,2021-09-01,750.44,9.17,2.0903773584905654,CO,14.799082876468491
879,salada mista,1.76991452991453,117.0,0.06688758110063409,2022-09-01,207.08,1.89,0.12008547008546988,CO,0.2125410183358898
880,secretos prato,11.042695652173913,115.0,0.424576859291904,2020-09-01,1269.91,15.73,4.687304347826087,CO,51.76047534215501
881,vazia prato,11.925,218.0,0.24186941369360568,2018-09-01,2599.65,14.81,2.885,CO,34.403625
882,batata wedge,2.2124045261669023,707.0,0.013836434203655075,2021-10-01,1564.1699999999998,2.24,0.027595473833097905,CO,0.06105235121006612
883,costeletas de borrego prato,12.831918604651163,172.0,0.32986953401817964,2017-10-01,2207.09,17.06,4.228081395348836,CO,54.254396318956175
884,entrecote prato,12.831904761904763,462.0,0.1228084386235821,2022-10-01,5928.34,14.41,1.578095238095237,CO,20.249967800453504
885,lombo prato,12.831908396946565,262.0,0.21655539968237095,2022-10-01,3361.96,15.61,2.7780916030534346,CO,35.64821696870811
886,maminha prato,11.056705882352942,425.0,0.11503126210859473,2021-10-01,4699.1,12.33,1.2732941176470582,CO,14.078438560553627
887,pica-pau,6.194698198198198,149.0,0.18382854170958499,2022-10-01,923.0100315315315,7.33,1.135301801801802,CO,7.03285202603279
888,picanha prato,11.92784574468085,376.0,0.14026626308105455,2022-10-01,4484.87,13.6,1.6721542553191497,CO,19.945198018758497
889,prego entrecote,7.522089552238806,134.0,0.24820627614485666,2019-10-01,1007.96,9.39,1.8679104477611945,CO,14.050589663622192
890,prego lombo,7.522089552238806,201.0,0.16547085076323778,2020-10-01,1511.94,8.77,1.2479104477611935,CO,9.386894141234125
891,prego maminha,6.6292168674698795,166.0,0.1765766187983273,2022-10-01,1100.45,7.8,1.1707831325301203,CO,7.761375290317897
892,prego picanha,7.07963963963964,111.0,0.28201176796325356,2021-10-01,785.84,9.08,2.00036036036036,CO,14.161830500771039
893,prego secretos,6.637111111111111,45.0,0.6521471972567431,2022-10-01,298.67,10.97,4.332888888888889,CO,28.757864987654326
894,prego vazia,7.07962962962963,108.0,0.289845018367602,2022-10-01,764.6,9.13,2.050370370370371,CO,14.515862825788755
895,salada mista,1.7699115044247788,113.0,0.06925516470160031,2017-10-01,200.0,1.89,0.12008849557522105,CO,0.2125460098676479
896,secretos prato,11.061926605504587,109.0,0.4487281681165773,2018-10-01,1205.75,16.03,4.9680733944954145,CO,54.95646326066831
897,vazia prato,11.946875,192.0,0.2751263260286222,2021-10-01,2293.8,15.23,3.283125,CO,39.223083984375
898,batata wedge,2.212401433691756,558.0,0.017531084781914754,2022-11-01,1234.52,2.25,0.037598566308243875,CO,0.08318312200511331
899,costeletas de borrego prato,12.831951219512195,82.0,0.6919232202544594,2022-11-01,1052.22,21.71,8.878048780487806,CO,113.92268887566925
900,entrecote prato,12.83189591078067,269.0,0.21091992382156183,2021-11-01,3451.78,15.54,2.7081040892193293,CO,34.75010978842192
901,lombo prato,12.824852071005918,169.0,0.33554032245145116,2021-11-01,2167.4,17.13,4.3051479289940815,CO,55.21288533314658
902,maminha prato,11.041591836734694,245.0,0.19927125792917874,2018-11-01,2705.19,13.24,2.198408163265306,CO,24.273925629321113
903,pica-pau,6.194772727272727,44.0,0.622517778458756,2022-11-01,272.57,10.05,3.855227272727274,CO,23.882256766528933
904,picanha prato,11.946908212560388,207.0,0.2551903451691754,2022-11-01,2473.01,15.0,3.0530917874396124,CO,36.47500734906298
905,prego entrecote,7.522073170731707,82.0,0.4056044947683498,2018-11-01,616.81,10.57,3.0479268292682935,CO,22.92672862879239
906,prego lombo,7.522086956521739,115.0,0.28921416979303144,2022-11-01,865.04,9.7,2.1779130434782603,CO,16.382451296786385
907,prego maminha,6.637222222222222,90.0,0.32607905738885345,2018-11-01,597.35,8.8,2.1627777777777784,CO,14.354836728395066
908,prego picanha,7.079578947368421,95.0,0.3295056619707165,2020-11-01,672.56,9.41,2.3304210526315794,CO,16.498399822714685
909,prego vazia,7.07958904109589,73.0,0.42880934955620514,2022-11-01,516.81,10.12,3.0404109589041095,CO,21.52486010508538
910,salada mista,1.7698529411764705,68.0,0.11508198041554311,2019-11-01,120.35,1.97,0.20014705882352946,CO,0.35423086072664367
911,secretos prato,11.061964285714286,56.0,0.8734203023459115,2020-11-01,619.47,20.72,9.658035714285713,CO,106.83684614158162
912,vazia prato,11.946875,112.0,0.4716451303347809,2022-11-01,1338.05,17.58,5.633124999999998,CO,67.29824023437497
913,batata wedge,2.2123948811700185,547.0,0.017883576482092486,2018-12-01,1210.18,2.25,0.03760511882998152,CO,0.08319737240524139
914,costeletas de borrego prato,12.831881188118812,101.0,0.5617563803003711,2021-12-01,1296.02,20.04,7.208118811881187,CO,92.49372418390352
915,croquetes,3.5397777777777777,45.0,0.34781038286746774,2020-12-01,159.29,4.77,1.2302222222222219,CO,4.354713283950616
916,entrecote prato,12.83190812720848,283.0,0.20048591351275036,2019-12-01,3631.43,15.4,2.56809187279152,CO,32.95351897389155
917,lombo prato,12.831885714285713,175.0,0.32421379670410805,2022-12-01,2245.58,16.99,4.158114285714285,CO,53.35644730122448
918,maminha prato,11.032276785714286,224.0,0.21776906607324475,2019-12-01,2471.23,13.43,2.3977232142857137,CO,26.45234615553252
919,pica-pau,6.19475,80.0,0.3423835220170913,2021-12-01,495.58,8.32,2.1252500000000003,CO,13.165392437500001
920,picanha prato,11.946912442396313,217.0,0.24343050761587498,2020-12-01,2592.48,14.86,2.9130875576036868,CO,34.80240198772537
921,prego entrecote,7.522100840336134,119.0,0.27949320096484603,2020-12-01,895.13,9.62,2.097899159663865,CO,15.78060903184803
