,description,avg price,qtd,elasticity,date,revenue,perfect price,price difference,restaurant,profit
1086,limonadas,1.535893909626719,509.0,0.011833752394167906,2017-03-01,781.77,1.55,0.014106090373281033,AR,7.180000000000046
1087,lombo maturado prato,15.415483870967742,31.0,1.9501791521213276,2020-03-01,477.88,45.48,30.064516129032256,AR,932.0
1088,maminha prato,0.0,105.0,0.0,2019-03-01,0.0,0.0,0.0,AR,0.0
1089,margarita,5.443478260869566,23.0,0.9281703669847916,2018-03-01,125.20000000000002,10.5,5.056521739130434,AR,116.29999999999998
1090,martin miller's,7.31695652173913,23.0,1.2476181394558352,2019-03-01,168.29,16.45,9.13304347826087,AR,210.06
1091,mojito,5.284565217391305,92.0,0.225268504902489,2020-03-01,486.18,6.48,1.1954347826086957,AR,109.98
1092,mojito fruta,4.72409090909091,66.0,0.28070707122788585,2016-03-01,311.79,6.05,1.3259090909090903,AR,87.50999999999996
1093,moscow mule,5.375,18.0,1.1710757974908512,2017-03-01,96.75,11.67,6.295,AR,113.31
1094,nectares,1.7885714285714287,35.0,0.20040903025916523,2018-03-01,62.6,2.15,0.3614285714285712,AR,12.649999999999991
1095,ny steak bone-in 450g,17.699125000000002,80.0,0.8676425689227318,2018-03-01,1415.9300000000003,33.06,15.360875,AR,1228.87
1096,palha canas,11.973454545454544,55.0,0.8537600370391389,2019-03-01,658.54,22.2,10.226545454545455,AR,562.46
1097,panache,1.4635294117647057,34.0,0.16881132538772115,2016-03-01,49.76,1.71,0.24647058823529422,AR,8.380000000000003
1098,papa figos,14.419951219512196,205.0,0.27586015268070285,2022-03-01,2956.09,18.4,3.9800487804878024,AR,815.9099999999995
1099,pica-pau,6.161904761904761,189.0,0.12785926968966185,2021-03-01,1164.6,6.95,0.7880952380952388,AR,148.95000000000013
1100,picanha prato,0.0,40.0,0.0,2019-03-01,0.0,0.0,0.0,AR,0.0
1101,planalto reserva,11.8140625,32.0,1.4478658601645154,2017-03-01,378.05,28.92,17.105937500000003,AR,547.3900000000001
1102,poliphonia reserva,22.66469387755102,49.0,1.8139813582750954,2017-03-01,1110.57,63.78,41.115306122448985,AR,2014.6500000000003
1103,prato chuleton,17.43492537313433,201.0,0.34017553575347603,2019-03-01,3504.4200000000005,23.37,5.935074626865671,AR,1192.9499999999998
1104,prato costeletas de borrego,12.924350649350648,154.0,0.32912968455127123,2018-03-01,1990.35,17.18,4.255649350649351,AR,655.3700000000001
1105,prato entrecote,13.16561255742726,1306.0,0.03953456234945752,2018-03-01,17194.29,13.69,0.5243874425727402,AR,684.8499999999987
1106,prato lombo,13.14609437751004,996.0,0.051762643733368106,2018-03-01,13093.51,13.83,0.6839056224899593,AR,681.1699999999995
1107,prato maminha,10.519518828451883,956.0,0.04315359934270461,2016-03-01,10056.66,10.97,0.45048117154811784,AR,430.66000000000065
1108,prato picanha,10.507521968365554,569.0,0.07242142773126706,2020-03-01,5978.78,11.27,0.7624780316344459,AR,433.84999999999974
1109,prato secretos,10.471498257839722,287.0,0.14308890826871518,2017-03-01,3005.32,11.97,1.498501742160279,AR,430.0700000000001
1110,prato vazia,12.38940617577197,421.0,0.1154110619981856,2020-03-01,5215.94,13.82,1.4305938242280298,AR,602.2800000000005
1111,prego entrecote,6.902666666666668,75.0,0.3609397226335337,2019-03-01,517.7,9.39,2.487333333333333,AR,186.54999999999998
1112,prego lombo,6.902708333333333,144.0,0.18799057363500177,2019-03-01,993.99,8.2,1.2972916666666663,AR,186.80999999999995
1113,prego maminha,4.582692307692308,130.0,0.13824721413945937,2017-03-01,595.75,5.22,0.6373076923076919,AR,82.84999999999995
1114,prego picanha,4.653733333333333,75.0,0.24334323235615657,2018-03-01,349.03,5.79,1.1362666666666668,AR,85.22000000000001
1115,prego secretos,4.357586206896552,29.0,0.5892872324797255,2016-03-01,126.37,6.93,2.572413793103448,AR,74.6
1116,prego vazia,6.9028205128205125,39.0,0.6941303216017878,2021-03-01,269.21,11.69,4.787179487179487,AR,186.7
1117,queijo provolone,6.110972972972973,370.0,0.06477205574348133,2017-03-01,2261.06,6.51,0.3990270270270271,AR,147.64000000000001
1118,quinta dos carvalhais colheita,13.821290322580644,31.0,1.748501212684992,2018-03-01,428.46,37.99,24.168709677419358,AR,749.2300000000001
1119,salada de carpaccio,8.775833333333333,120.0,0.28680463310177096,2021-03-01,1053.1,11.29,2.514166666666666,AR,301.69999999999993
1120,salada de salmão,7.6639622641509435,53.0,0.5670959296805489,2018-03-01,406.19,12.01,4.346037735849056,AR,230.33999999999997
1121,salada grega,7.079577464788732,71.0,0.39104616536799996,2016-03-01,502.65,9.85,2.7704225352112672,AR,196.7
1122,salada mista,1.769864864864865,74.0,0.0937966721440801,2017-03-01,130.97,1.94,0.170135135135135,AR,12.589999999999991
1123,salsicha grelhada,5.246172248803828,209.0,0.09844083792212009,2017-03-01,1096.45,5.76,0.513827751196172,AR,107.38999999999994
1124,sangria branca 1.5l,14.056315789473684,38.0,1.4506643917402227,2022-03-01,534.14,34.45,20.393684210526317,AR,774.96
1125,sangria espumante 1.5l,17.07318181818182,44.0,1.5217413118046692,2022-03-01,751.22,43.05,25.976818181818178,AR,1142.9799999999998
1126,sangria tinta 1.5l,14.203676470588235,68.0,0.8191640807160896,2022-03-01,965.8499999999999,25.84,11.636323529411765,AR,791.27
1127,shot,2.439047619047619,21.0,0.4554912375698634,2016-03-01,51.22,3.55,1.110952380952381,AR,23.33
1128,sprite,1.7885106382978724,47.0,0.14923569479338913,2018-03-01,84.06,2.06,0.2714893617021277,AR,12.760000000000002
1129,sumo de laranja natural,2.439,160.0,0.05978205774586435,2016-03-01,390.24,2.58,0.14100000000000001,AR,22.560000000000002
1130,sumo natural do dia,3.0491719745222934,157.0,0.07616602818131601,2022-03-01,478.7200000000001,3.28,0.23082802547770642,AR,36.23999999999991
1131,super bock garrafa 33cl,1.7886363636363636,110.0,0.06376882470595961,2018-03-01,196.75,1.9,0.11136363636363633,AR,12.249999999999996
1132,super bock sem alcool 33cl,2.0327272727272727,22.0,0.36235601535584677,2017-03-01,44.72,2.77,0.7372727272727273,AR,16.22
1133,super bock stout garrafa 33cl,1.7886153846153847,65.0,0.10791520682067006,2020-03-01,116.26,1.98,0.19138461538461526,AR,12.439999999999992
1134,t-bone steak 450g,26.5486301369863,73.0,1.4262586754489857,2018-03-01,1938.05,64.41,37.86136986301369,AR,2763.8799999999997
1135,trilogia de sorbet,3.5397826086956523,184.0,0.07544627638584946,2021-03-01,651.32,3.81,0.27021739130434774,AR,49.719999999999985
1136,trinca bolotas,13.821041666666666,48.0,1.12922005060088,2017-03-01,663.41,29.43,15.608958333333334,AR,749.23
1137,tulipa 40cl,2.4,375.0,0.025099150115524844,2017-03-01,900.0,2.46,0.06000000000000005,AR,22.50000000000002
1139,abatanado,0.8849999999999999,48.0,0.07230712191484208,2022-04-01,42.48,0.95,0.06500000000000006,AR,3.1200000000000028
1140,adega de borba cortica reserva,15.823902439024389,41.0,1.5135918549180367,2017-04-01,648.78,39.77,23.946097560975616,AR,981.7900000000003
1141,"agua 0,25l",0.7384827586206897,145.0,0.01997337243140904,2017-04-01,107.08,0.75,0.011517241379310317,AR,1.669999999999996
1142,"agua 0,5l",1.7201966292134832,356.0,0.018949909333237817,2020-04-01,612.39,1.75,0.029803370786516847,AR,10.609999999999998
1143,agua 1l,2.6548948106591865,713.0,0.01460282332434757,2022-04-01,1892.94,2.69,0.035105189340813414,AR,25.029999999999966
1144,"agua das pedras 0,25l",1.2377777777777779,99.0,0.0490327813353933,2018-04-01,122.54,1.3,0.06222222222222218,AR,6.159999999999996
1145,"agua das pedras 0,75l",2.4325,188.0,0.05074275486703307,2017-04-01,457.31,2.56,0.12749999999999995,AR,23.96999999999999
1146,alfasud,6.504090909090909,44.0,0.5797129051572911,2018-04-01,286.18,10.27,3.7659090909090907,AR,165.7
1147,alfetta,6.179,20.0,1.2116222544049065,2016-04-01,123.58000000000001,13.67,7.491,AR,149.82
1148,aperol spritz,5.572500000000001,48.0,0.4552897591756582,2019-04-01,267.48,8.11,2.5374999999999988,AR,121.79999999999994
1149,batata wedge,1.7413709677419356,248.0,0.027537129111751265,2016-04-01,431.86,1.79,0.048629032258064475,AR,12.05999999999999
1150,bolo de alfarroba,3.494713375796178,157.0,0.08729531810294672,2020-04-01,548.67,3.8,0.3052866242038217,AR,47.93000000000001
1151,bolo de chocolate,3.483886255924171,633.0,0.021584366144069552,2021-04-01,2205.3,3.56,0.07611374407582927,AR,48.17999999999993
1152,bolo do caco c/ manteiga de alho,1.7527272727272727,1144.0,0.006008517937302812,2017-04-01,2005.12,1.76,0.0072727272727273196,AR,8.320000000000054
1153,bombay sapphire,4.878108108108108,37.0,0.5170454716434303,2022-04-01,180.49,7.4,2.521891891891892,AR,93.31
1154,bulldog,6.968571428571429,21.0,1.3013781278011287,2022-04-01,146.34,16.04,9.07142857142857,AR,190.49999999999994
1155,cafe,0.8703914297486609,2427.0,0.0014064486219180015,2018-04-01,2112.44,0.87,-0.00039142974866090974,AR,-0.9500000000000279
1156,cafe duplo,1.593,20.0,0.3123667666721178,2020-04-01,31.86,2.09,0.4969999999999999,AR,9.939999999999998
1157,caipifruta,5.472307692307693,26.0,0.8254223091801209,2021-04-01,142.28,9.99,4.5176923076923075,AR,117.46
1158,caipirinha,4.727113402061855,97.0,0.1911187643225835,2018-04-01,458.5299999999999,5.63,0.9028865979381449,AR,87.58000000000006
1159,caipiroska,4.878,40.0,0.4782564619669148,2016-04-01,195.12,7.21,2.332,AR,93.28
1160,carioca,0.8192592592592592,27.0,0.11899717090093655,2022-04-01,22.12,0.92,0.1007407407407408,AR,2.7200000000000015
1161,carlsberg,2.0325806451612904,31.0,0.2571373323327297,2018-04-01,63.010000000000005,2.56,0.5274193548387096,AR,16.349999999999998
1162,carpaccio de novilho,6.895260416666667,192.0,0.14084080101200608,2021-04-01,1323.89,7.87,0.9747395833333332,AR,187.14999999999998
1164,catarina,12.195185185185185,27.0,1.77134712760178,2017-04-01,329.27,33.8,21.604814814814812,AR,583.3299999999999
1165,cha frio,2.2124347826086956,115.0,0.07544868577378291,2020-04-01,254.43,2.38,0.16756521739130426,AR,19.26999999999999
1166,chas de saqueta,1.5930000000000002,50.0,0.12494670666884714,2020-04-01,79.65,1.79,0.19699999999999984,AR,9.849999999999993
1167,chuleton 700g,26.548684210526318,76.0,1.369961781187632,2017-04-01,2017.7000000000003,62.92,36.371315789473684,AR,2764.22
1169,cidra somersby maca,2.0030921052631583,152.0,0.0516816503343161,2022-04-01,304.4700000000001,2.11,0.10690789473684159,AR,16.249999999999922
1170,coca-cola 33cl,1.6956262833675564,487.0,0.013654638932902903,2017-04-01,825.77,1.72,0.024373716632443587,AR,11.870000000000028
1171,coca-cola zero 33cl,1.7268468468468468,333.0,0.02033708156697154,2021-04-01,575.04,1.76,0.03315315315315326,AR,11.040000000000035
1172,coleslaw,1.675,56.0,0.11730211061245567,2020-04-01,93.8,1.87,0.19500000000000006,AR,10.920000000000003
1173,copo adega de borba cortica reserva,3.6417808219178087,146.0,0.0978227777580849,2016-04-01,531.7,4.0,0.3582191780821913,AR,52.299999999999926
1174,copo catarina,2.84551282051282,78.0,0.14306881698257568,2017-04-01,221.94999999999996,3.25,0.4044871794871798,AR,31.550000000000026
1175,copo muralhas de moncão,2.439,70.0,0.1366447034191185,2017-04-01,170.73000000000002,2.77,0.33099999999999996,AR,23.169999999999998
1176,copo palha canas,2.8120588235294117,170.0,0.06487158689839237,2019-04-01,478.05,2.99,0.1779411764705885,AR,30.250000000000043
1177,copo papa figos,3.23398891966759,361.0,0.03513260620095259,2022-04-01,1167.47,3.35,0.11601108033240992,AR,41.87999999999998
1178,copo planalto reserva,2.84546511627907,86.0,0.12975791442946535,2019-04-01,244.71,3.21,0.3645348837209301,AR,31.34999999999999
1179,copo rose serras de azeitão,2.4030882352941174,68.0,0.13859253758846218,2019-04-01,163.41,2.74,0.3369117647058828,AR,22.910000000000032
1180,copo tinto de ânfora,3.0894827586206897,58.0,0.20889922289317484,2022-04-01,179.19,3.73,0.6405172413793103,AR,37.15
1181,corona,2.438961038961039,77.0,0.12422047330113548,2018-04-01,187.8,2.74,0.301038961038961,AR,23.179999999999996
1183,crumble,3.5071859296482413,597.0,0.023038993438886556,2019-04-01,2093.79,3.59,0.08281407035175858,AR,49.43999999999988
1184,descafeinado,0.87436,250.0,0.01371605805938144,2021-04-01,218.59,0.89,0.015639999999999987,AR,3.9099999999999966
1185,entrecote wagyu prato,22.02931216931217,189.0,0.45710731901399176,2022-04-01,4163.54,32.1,10.070687830687831,AR,1903.3600000000001
1186,extra entrecote,4.867313432835821,134.0,0.14245036206862968,2022-04-01,652.22,5.56,0.6926865671641789,AR,92.81999999999996
1187,extra lombo,4.8672619047619055,84.0,0.22723983854016824,2018-04-01,408.8500000000001,5.97,1.1027380952380943,AR,92.62999999999992
1188,extra maminha,3.5302702702702704,74.0,0.18709202589081078,2016-04-01,261.24,4.19,0.65972972972973,AR,48.82000000000002
1189,extra picanha,3.54,25.0,0.5553186963059872,2017-04-01,88.5,5.51,1.9699999999999998,AR,49.24999999999999
1190,fanta,1.763469387755102,49.0,0.1411402515542028,2017-04-01,86.41,2.01,0.2465306122448978,AR,12.079999999999993
1191,ferreirinha vínica velha,7.244642857142857,28.0,1.0147007734642488,2018-04-01,202.85,14.6,7.355357142857143,AR,205.95
1192,ginger beer fever tree,2.328181818181818,22.0,0.4150240408436152,2016-04-01,51.22,3.29,0.9618181818181819,AR,21.160000000000004
1193,gingerale fever tree,1.6260344827586208,58.0,0.1099463458399203,2016-04-01,94.31,1.8,0.1739655172413792,AR,10.089999999999995
1194,gratin dauphinois,1.769873417721519,79.0,0.08786059849064361,2019-04-01,139.82,1.93,0.16012658227848098,AR,12.649999999999997
1195,hamburguer entrecote,7.079661016949152,59.0,0.47058653239257425,2021-04-01,417.7,10.41,3.330338983050848,AR,196.49000000000004
1196,hamburguer lombo,7.07962962962963,108.0,0.2570785399832055,2016-04-01,764.6,8.9,1.8203703703703704,AR,196.6
1197,hamburguer maminha,5.580810810810811,222.0,0.0985878436844626,2018-04-01,1238.94,6.13,0.5491891891891889,AR,121.91999999999993
1198,hamburguer picanha,5.815442176870748,147.0,0.1551473811494829,2019-04-01,854.87,6.72,0.9045578231292515,AR,132.96999999999997
1199,hamburguer vazia,6.902698412698412,63.0,0.42969212217885044,2019-04-01,434.87,9.87,2.967301587301587,AR,186.93999999999997
1200,hamburguer vegetariano,6.067397260273973,146.0,0.16297786242095527,2020-04-01,885.84,7.06,0.9926027397260269,AR,144.91999999999993
1201,hamburguer waigyu,11.504408602150539,186.0,0.2425662621771772,2016-04-01,2139.82,14.29,2.78559139784946,AR,518.1199999999995
1202,hendrick's,6.382978723404255,47.0,0.5326041926958928,2020-04-01,300.0,9.78,3.397021276595744,AR,159.65999999999997
1203,imperial super bock 20cl,1.4343631613324626,1531.0,0.003674201533562853,2016-04-01,2196.01,1.44,0.005636838667537392,AR,8.629999999999747
1204,limonadas,1.4979272727272728,550.0,0.01068088110236379,2019-04-01,823.86,1.51,0.012072727272727235,AR,6.639999999999979
1205,maminha prato,0.0,101.0,0.0,2020-04-01,0.0,0.0,0.0,AR,0.0
1207,margarita,5.69125,24.0,0.929983971972531,2018-04-01,136.59,10.98,5.28875,AR,126.93
1208,martin miller's,7.317241379310344,29.0,0.9895287705325453,2022-04-01,212.2,14.56,7.242758620689656,AR,210.04000000000002
1209,meia pipa private selection,12.4876,25.0,1.9589259186414254,2017-04-01,312.19,36.95,24.462400000000002,AR,611.5600000000001
1210,mojito,5.236146788990826,109.0,0.18839282437471921,2022-04-01,570.74,6.22,0.9838532110091736,AR,107.23999999999992
1211,mojito fruta,5.121134020618556,97.0,0.20704914875197558,2022-04-01,496.74999999999994,6.18,1.0588659793814434,AR,102.71000000000001
1212,moscow mule,5.6912,25.0,0.8927767696092188,2017-04-01,142.28,10.77,5.078799999999999,AR,126.96999999999998
1213,muralhas de moncão,10.75,18.0,2.3421515949817024,2018-04-01,193.5,35.93,25.18,AR,453.24
1214,nectares,1.7886666666666666,30.0,0.2338229852776151,2021-04-01,53.66,2.21,0.42133333333333334,AR,12.64
1215,nordes,6.533214285714286,28.0,0.9150565072211735,2018-04-01,182.93,12.51,5.976785714285714,AR,167.35
1216,ny steak bone-in 450g,17.69910447761194,67.0,1.0359899258254197,2017-04-01,1185.84,36.04,18.34089552238806,AR,1228.84
1217,palha canas,11.256923076923076,52.0,0.8489759679886061,2019-04-01,585.36,20.81,9.553076923076922,AR,496.76
1218,panache,1.4342857142857142,28.0,0.20088924359045715,2016-04-01,40.16,1.72,0.2857142857142858,AR,8.000000000000004
1219,papa figos,14.383257142857143,175.0,0.32232815194532716,2021-04-01,2517.07,19.02,4.636742857142856,AR,811.4299999999998
1221,pica-pau,6.07321568627451,255.0,0.09340229913833589,2017-04-01,1548.67,6.64,0.5667843137254893,AR,144.52999999999977
1222,picanha prato,0.0,49.0,0.0,2017-04-01,0.0,0.0,0.0,AR,0.0
1223,planalto reserva,11.89025,40.0,1.1657623814887472,2018-04-01,475.61,25.75,13.85975,AR,554.39
1225,prato chuleton,17.75730263157895,152.0,0.4581550209671098,2018-04-01,2699.11,25.89,8.132697368421052,AR,1236.1699999999998
1226,prato costeletas de borrego,12.920340136054422,147.0,0.344695532119973,2019-04-01,1899.2900000000002,17.37,4.449659863945579,AR,654.1
1227,prato entrecote,13.124866946778713,1428.0,0.036045059276904885,2017-04-01,18742.31,13.6,0.4751330532212865,AR,678.4899999999972
1228,prato lombo,13.013339832642782,1230.9,0.04146150301149567,2022-04-01,16018.12,13.55,0.5366601673572191,AR,660.5750000000011
1229,prato maminha,10.315218216318785,1054.0,0.038381049941559185,2017-04-01,10872.24,10.71,0.39478178368121597,AR,416.1000000000016
1230,prato picanha,10.378568935427575,573.0,0.07103328416629023,2020-04-01,5946.92,11.12,0.7414310645724242,AR,424.8399999999991
1231,prato secretos,10.544452296819788,283.0,0.14612234490054693,2016-04-01,2984.08,12.09,1.5455477031802118,AR,437.38999999999993
1232,prato vazia,12.33370786516854,445.0,0.10869578131632537,2020-04-01,5488.5,13.67,1.33629213483146,AR,594.6499999999997
1233,prego entrecote,6.90275,80.0,0.3383850751170686,2022-04-01,552.22,9.24,2.33725,AR,186.98000000000002
1234,prego lombo,6.854405594405594,143.0,0.1879805014933122,2018-04-01,980.18,8.14,1.2855944055944066,AR,183.84000000000015
1235,prego maminha,3.661118881118881,143.0,0.1004053457036551,2022-04-01,523.54,4.03,0.3688811188811192,AR,52.75000000000004
1236,prego picanha,4.033846153846154,91.0,0.1738429089256819,2019-04-01,367.08000000000004,4.74,0.7061538461538461,AR,64.25999999999999
1237,prego secretos,4.011794871794872,39.0,0.4034160325315394,2016-04-01,156.46,5.63,1.618205128205128,AR,63.10999999999999
1238,prego vazia,6.902619047619048,42.0,0.6445307725687188,2017-04-01,289.91,11.35,4.447380952380952,AR,186.78999999999996
1239,queijo provolone,6.0803117505995194,417.0,0.057183249916624324,2018-04-01,2535.49,6.43,0.34968824940048027,AR,145.82000000000028
1240,quinta dos carvalhais colheita,13.447567567567567,37.0,1.4253484673439258,2019-04-01,497.56,32.62,19.17243243243243,AR,709.3799999999999
1241,salada de carpaccio,8.772608695652174,115.0,0.2991644328219192,2019-04-01,1008.85,11.4,2.6273913043478263,AR,302.15000000000003
1242,salada de salmão,7.964597701149425,87.0,0.3590241259175889,2017-04-01,692.92,10.82,2.855402298850575,AR,248.42000000000004
1243,salada grega,6.965403225806452,124.0,0.22029448233326251,2020-04-01,863.71,8.5,1.534596774193548,AR,190.28999999999996
1244,salada mista,1.769864864864865,74.0,0.0937966721440801,2021-04-01,130.97,1.94,0.170135135135135,AR,12.589999999999991
1245,salsicha grelhada,5.215018450184502,271.0,0.07546847955282088,2019-04-01,1413.27,5.61,0.3949815498154985,AR,107.04000000000009
1246,sangria branca 1.5l,14.425,70.0,0.8081590187867096,2019-04-01,1009.75,26.08,11.654999999999998,AR,815.8499999999998
1247,sangria espumante 1.5l,17.54867924528302,53.0,1.2985169065641324,2019-04-01,930.08,40.34,22.791320754716985,AR,1207.9400000000003
1248,sangria tinta 1.5l,14.162096774193548,62.0,0.8958079457814365,2016-04-01,878.05,26.85,12.687903225806453,AR,786.6500000000001
1249,secretos prato,0.0,28.0,0.0,2022-04-01,0.0,0.0,0.0,AR,0.0
1250,shot,1.626086956521739,23.0,0.27726494988203837,2020-04-01,37.4,2.08,0.453913043478261,AR,10.440000000000003
1251,somersby blackberry,2.032777777777778,18.0,0.44289057808982163,2020-04-01,36.59,2.93,0.8972222222222221,AR,16.15
1252,sprite,1.6693333333333333,45.0,0.1454821108548014,2022-04-01,75.12,1.91,0.24066666666666658,AR,10.829999999999997
1253,sumo de laranja natural,2.43479381443299,194.0,0.049219761153998835,2016-04-01,472.35,2.55,0.1152061855670099,AR,22.34999999999992
1254,sumo natural do dia,3.0476,150.0,0.07967934363757657,2017-04-01,457.14,3.29,0.24239999999999995,AR,36.35999999999999
1255,super bock garrafa 33cl,1.774609375,128.0,0.05437156628362149,2017-04-01,227.15,1.87,0.09539062500000006,AR,12.210000000000008
1256,super bock sem alcool 33cl,2.0324324324324325,37.0,0.2154236770324448,2019-04-01,75.2,2.47,0.43756756756756765,AR,16.190000000000005
1257,super bock stout garrafa 33cl,1.7885542168674697,83.0,0.08450901878560166,2022-04-01,148.45,1.94,0.1514457831325302,AR,12.570000000000007
1258,t-bone steak 450g,26.54876923076923,65.0,1.601806596888231,2019-04-01,1725.67,69.07,42.52123076923076,AR,2763.8799999999997
1259,tanqueray,4.877948717948718,39.0,0.4905142913767101,2017-04-01,190.24,7.27,2.3920512820512814,AR,93.28999999999998
1260,tinto de ânfora,13.162857142857144,21.0,2.4581586858465765,2017-04-01,276.42,45.52,32.35714285714286,AR,679.5000000000001
1261,trilogia de sorbet,3.5068837209302326,215.0,0.06396787859688825,2017-04-01,753.98,3.73,0.2231162790697674,AR,47.969999999999985
1262,trinca bolotas,13.13,40.0,1.287311878972036,2022-04-01,525.2,30.03,16.9,AR,676.0
1263,tulipa 40cl,2.4100475059382425,421.0,0.022450320715962813,2016-04-01,1014.6300000000001,2.46,0.0499524940617575,AR,21.02999999999991
1264,vinha grande,15.688918918918919,37.0,1.6629160941564345,2018-04-01,580.49,41.78,26.091081081081082,AR,965.37
1265,abatanado,0.885,26.0,0.13349007122740078,2018-05-01,23.01,1.0,0.11499999999999999,AR,2.9899999999999998
1266,adega de borba cortica reserva,16.15027027027027,37.0,1.711816122972177,2022-05-01,597.56,43.8,27.649729729729728,AR,1023.04
1267,"agua 0,25l",0.7450510204081633,196.0,0.014907643020527309,2021-05-01,146.03,0.76,0.01494897959183672,AR,2.929999999999997
1268,"agua 0,5l",1.7548295454545455,352.0,0.01955110537487654,2018-05-01,617.7,1.79,0.03517045454545453,AR,12.379999999999995
1269,agua 1l,2.6347049689440993,644.0,0.01604446222963101,2022-05-01,1696.75,2.68,0.045295031055900825,AR,29.17000000000013
1270,"agua das pedras 0,25l",1.1702020202020202,99.0,0.04635586516815174,2020-05-01,115.85000000000001,1.22,0.04979797979797973,AR,4.9299999999999935
1271,"agua das pedras 0,75l",2.4390186915887853,214.0,0.04469720814453703,2017-05-01,521.95,2.55,0.11098130841121456,AR,23.749999999999915
1272,alfasud,6.504242424242424,33.0,0.7729685463722813,2022-05-01,214.64,11.53,5.025757575757575,AR,165.85
1273,alfetta,6.349285714285715,42.0,0.5928633752574946,2018-05-01,266.67,10.11,3.7607142857142843,AR,157.94999999999993
1274,aperol spritz,5.494477611940298,67.0,0.32161081713731343,2020-05-01,368.13,7.26,1.7655223880597015,AR,118.29
1275,batata wedge,1.7037383177570093,214.0,0.03122253489701734,2020-05-01,364.6,1.76,0.05626168224299066,AR,12.040000000000003
1276,bolo de alfarroba,3.2869285714285716,140.0,0.09207490360858632,2016-05-01,460.17,3.59,0.3030714285714282,AR,42.42999999999995
1277,bolo de chocolate,3.3702759740259745,616.0,0.021456742746252193,2022-05-01,2076.09,3.44,0.0697240259740255,AR,42.949999999999704
1278,bolo do caco,1.1911627906976745,43.0,0.10863798581303936,2019-05-01,51.220000000000006,1.32,0.12883720930232556,AR,5.539999999999999
1279,bolo do caco c/ manteiga de alho,1.6731683168316833,1010.0,0.006496767133771419,2019-05-01,1689.9,1.68,0.006831683168316616,AR,6.899999999999782
1280,bombay sapphire,4.693962264150944,53.0,0.34733037589779897,2022-05-01,248.78000000000003,6.32,1.6260377358490565,AR,86.17999999999999
1281,bulldog,7.317222222222223,18.0,1.5942366231268217,2016-05-01,131.71,18.98,11.662777777777777,AR,209.92999999999998
1282,cafe,0.876118363794604,2298.0,0.0014951742229553397,2016-05-01,2013.32,0.88,0.003881636205396055,AR,8.920000000000135
1283,cafe com leite,1.593157894736842,19.0,0.32883971346820334,2017-05-01,30.27,2.12,0.526842105263158,AR,10.010000000000002
1284,cafe duplo,1.77,30.0,0.23138279012749466,2018-05-01,53.1,2.18,0.41000000000000014,AR,12.300000000000004
1285,caipifruta,5.69102564102564,39.0,0.5722752679303027,2020-05-01,221.94999999999996,8.95,3.258974358974359,AR,127.1
1286,caipirinha,4.792906976744186,86.0,0.21856448346484136,2017-05-01,412.19,5.84,1.0470930232558135,AR,90.04999999999997
1287,caipiroska,4.773225806451613,31.0,0.6038503581221077,2018-05-01,147.97,7.66,2.886774193548387,AR,89.49
1288,cappucino,2.2125,20.0,0.43384273148905245,2018-05-01,44.25,3.17,0.9575,AR,19.15
1289,carlsberg,2.0324137931034483,29.0,0.2748483776399068,2019-05-01,58.94,2.59,0.5575862068965516,AR,16.169999999999995
1290,carpaccio de novilho,6.658648648648648,185.0,0.1411540726342644,2019-05-01,1231.85,7.6,0.9413513513513516,AR,174.15000000000006
1291,cha frio,2.212375,80.0,0.10845455515006697,2022-05-01,176.99,2.45,0.23762499999999998,AR,19.009999999999998
1292,chas de saqueta,1.592972972972973,37.0,0.16884403622729116,2020-05-01,58.94,1.86,0.2670270270270272,AR,9.880000000000006
1293,cidra somersby maca,2.0324999999999998,112.0,0.07116911636412422,2016-05-01,227.64,2.18,0.1475000000000004,AR,16.520000000000046
1294,coca-cola 33cl,1.6946881720430107,465.0,0.014292752966771478,2019-05-01,788.03,1.72,0.025311827956989275,AR,11.770000000000012
1295,coca-cola zero 33cl,1.7481681681681682,333.0,0.02058818284536174,2019-05-01,582.14,1.78,0.0318318318318318,AR,10.59999999999999
1296,coleslaw,1.6224999999999998,48.0,0.13256305684387712,2016-05-01,77.88,1.84,0.21750000000000025,AR,10.440000000000012
1297,copo adega de borba cortica reserva,3.658529411764706,170.0,0.08439887767274372,2016-05-01,621.95,3.97,0.31147058823529417,AR,52.95000000000001
1298,copo catarina,2.8455555555555554,54.0,0.20665806149003063,2022-05-01,153.66,3.43,0.5844444444444448,AR,31.560000000000016
1299,copo muralhas de moncão,2.439047619047619,84.0,0.11387280939246586,2017-05-01,204.88,2.72,0.2809523809523813,AR,23.60000000000003
1300,copo palha canas,2.845486111111111,144.0,0.07749488178647872,2021-05-01,409.75,3.07,0.22451388888888868,AR,32.32999999999997
1301,copo papa figos,3.2434300791556727,379.0,0.03356173253872726,2022-05-01,1229.26,3.35,0.10656992084432737,AR,40.39000000000007
1302,copo planalto reserva,2.8454918032786884,122.0,0.09146955164317021,2021-05-01,347.15,3.11,0.26450819672131143,AR,32.269999999999996
1303,copo porto ferreira tawny,3.252222222222222,18.0,0.7085765083732756,2018-05-01,58.54,5.56,2.3077777777777775,AR,41.53999999999999
1304,copo rose serras de azeitão,2.439027777777778,72.0,0.13285053023085813,2021-05-01,175.61,2.76,0.32097222222222177,AR,23.109999999999967
