,description,avg price,qtd,elasticity,date,revenue,perfect price,price difference,restaurant,profit
511,vegetariano,8.535483870967743,31.0,1.802636211684013,2019-06-01,264.6,23.92,15.384516129032258,ALV,131.31428928199793
513, cheddar,0.44249999999999995,12.0,0.24142023470869192,2020-07-01,5.31,0.55,0.1075000000000001,ALV,0.047568750000000035
514, entrecote maturado,5.486470588235294,17.0,2.1129332277313657,2020-07-01,93.27,17.08,11.593529411764704,ALV,63.60755813148788
515, sorbet,1.3476923076923077,26.0,0.3393587413175235,2022-07-01,35.04,1.81,0.4623076923076923,ALV,0.6230485207100592
517,abacaxi,0.0,32.0,0.0,2020-07-01,0.0,0.0,0.0,ALV,0.0
518,agua 0.375l,1.4413029315960912,307.0,0.030736791655253497,2022-07-01,442.48,1.49,0.04869706840390875,ALV,0.07018722745068907
519,agua 0.75l,2.6473095238095237,420.0,0.04126644626858117,2020-07-01,1111.87,2.76,0.11269047619047612,ALV,0.2983265708616778
520,agua das pedras 0.25l,1.2958333333333332,84.0,0.10099770378585309,2020-07-01,108.84999999999998,1.43,0.13416666666666677,ALV,0.173857638888889
521,agua das pedras 75cl,2.655,34.0,0.5112428499713476,2020-07-01,90.27,4.01,1.355,ALV,3.5975249999999996
522,arroz,0.07015052933392148,725.44,0.0006330982204785801,2022-07-01,50.89,0.07,-0.00015052933392147028,ALV,-1.0559712454873761e-05
525,bacon & cheese,8.751222222222223,90.0,0.6366017696050652,2020-07-01,787.6100000000001,14.32,5.568777777777777,ALV,48.733611839506175
526,batata frita,0.07581409782379041,3029.12,0.00016386082295286264,2020-07-01,229.65,0.08,0.004185902176209594,ALV,0.0003173503970679713
527,bolo de chocolate,3.8611787072243344,263.0,0.09611823623126146,2020-07-01,1015.49,4.23,0.368821292775666,ALV,1.4240849224363539
528,bolo do caco,1.502,35.0,0.2809593743592875,2020-07-01,52.57,1.92,0.4179999999999999,ALV,0.6278359999999998
529,bolo do caco c/ manteiga de alho,2.178545918367347,392.0,0.036384992524102926,2022-07-01,853.9899999999999,2.26,0.081454081632653,ALV,0.17745145707517684
532,cafe,0.8631585518102372,1679.0,0.003365747410889728,2019-07-01,1449.2432084893883,0.87,0.006841448189762844,ALV,0.005905254511760465
533,caipirinha,4.878,35.0,0.9124632677261013,2020-07-01,170.73000000000002,9.33,4.452,ALV,21.716856
534,candy margarita,5.691111111111111,18.0,2.069980233819494,2020-07-01,102.44,17.47,11.778888888888888,ALV,67.03496543209876
535,carlsberg,2.0326666666666666,15.0,0.8871898101716631,2022-07-01,30.49,3.84,1.8073333333333332,ALV,3.673706222222222
536,carpaccio de novilho,8.665208333333334,48.0,1.1818964009226256,2019-07-01,415.93000000000006,18.91,10.244791666666666,ALV,88.7732541232639
537,cha,1.592941176470588,17.0,0.6134687660230018,2019-07-01,27.08,2.57,0.9770588235294118,ALV,1.5563972318339099
538,cha frio,2.1653191489361703,47.0,0.3016238627654643,2019-07-01,101.77000000000001,2.82,0.6546808510638296,ALV,1.4175929832503391
541,classico,8.458829787234043,94.0,0.5891475434821255,2021-07-01,795.13,13.44,4.9811702127659565,ALV,42.13487097102761
542,coca-cola,1.2105286343612336,227.0,0.034913295844585246,2021-07-01,274.79,1.25,0.03947136563876641,ALV,0.047781218343068824
543,coca-cola 0,1.156,220.0,0.03440145347590112,2022-07-01,254.32,1.2,0.04400000000000004,ALV,0.05086400000000004
544,cocktail da semana,4.0649999999999995,28.0,0.9504825705480221,2022-07-01,113.82,7.93,3.865,ALV,15.711224999999999
545,coleslaw,0.03739535869450037,1887.4,0.00012971655058494248,2022-07-01,70.58,0.04,0.0026046413054996304,ALV,9.74014958896704e-05
546,copo branco catarina,2.7809090909090908,44.0,0.41378596328555184,2020-07-01,122.36,3.93,1.1490909090909094,ALV,3.1955173553719014
547,copo branco planalto rs.,3.0324,50.0,0.39706181409119323,2020-07-01,151.62,4.24,1.2076000000000002,ALV,3.6619262400000006
548,copo tinto m.o.b,3.658666666666667,30.0,0.7984417314237598,2022-07-01,109.76,6.58,2.921333333333333,ALV,10.68818488888889
549,copo tinto palha canas,2.6675,16.0,1.0915058916702303,2020-07-01,42.68,5.58,2.9125,ALV,7.769093750000001
550,copo tinto papa figos,3.2519867549668873,151.0,0.14099816467009332,2022-07-01,491.04999999999995,3.71,0.4580132450331127,ALV,1.489453006447086
551,copo tinto quinta dos carvalhais colheita,3.251923076923077,26.0,0.8188579217578942,2020-07-01,84.55,5.91,2.6580769230769232,ALV,8.643861686390533
552,copo tinto trito anfora,3.089230769230769,26.0,0.7778908134310355,2022-07-01,80.32,5.49,2.400769230769231,ALV,7.416530177514794
553,corona,2.4391304347826086,23.0,0.6943026582759986,2019-07-01,56.099999999999994,4.13,1.6908695652173913,ALV,4.124251417769376
555,costeletas de borrego,14.192054794520548,73.0,1.272811404501237,2020-07-01,1036.02,32.26,18.06794520547945,ALV,256.4212683805592
556,descafeinado,0.881496062992126,254.0,0.022721044860253246,2020-07-01,223.9,0.9,0.018503937007874005,ALV,0.016311147622295234
557,double cheese,9.023913043478261,69.0,0.856224104130621,2020-07-01,622.65,16.75,7.726086956521739,ALV,69.71953686200378
558,entrecote maturado,14.4139219330855,538.0,0.17540482218679426,2022-07-01,7754.69,16.94,2.5260780669145007,ALV,36.41069205338514
560,fanta laranja,1.2114285714285715,14.0,0.5665150025125446,2022-07-01,16.96,1.9,0.6885714285714284,ALV,0.8341551020408162
562,fondue de chocolate,6.0280519480519485,77.0,0.5125401597657545,2019-07-01,464.16,9.12,3.0919480519480507,ALV,18.638423477820876
563,fraldinha,12.909338521400777,257.0,0.32886109986367174,2022-07-01,3317.7,17.15,4.240661478599222,ALV,54.74413458190131
564,frutos vermelhos,0.0,17.0,0.0,2020-07-01,0.0,0.0,0.0,ALV,0.0
565,ginger ale fever-tree,2.2125,16.0,0.9053258801575949,2019-07-01,35.4,4.22,2.0075,ALV,4.441593749999999
566,gorgonzola,9.353720930232557,43.0,1.4241560913686078,2022-07-01,402.2099999999999,22.67,13.316279069767445,ALV,124.55675824770147
567,gratin dauphinois,0.09511525339102937,721.02,0.0008636633619524514,2022-07-01,68.58,0.1,0.004884746608970633,ALV,0.00046461391146321323
568,imperial super bock,1.4273177842565596,1372.0,0.006810958036845556,2019-07-01,1958.2799999999997,1.44,0.012682215743440306,ALV,0.018101552074390875
569,lagartinhos,0.0,41.0,0.0,2019-07-01,0.0,0.0,0.0,ALV,0.0
570,lagartinhos ibericos,12.073960396039604,101.0,0.7826543655446437,2020-07-01,1219.47,21.52,9.446039603960395,ALV,114.05110807763944
571,limao manjericao,0.0,19.0,0.0,2019-07-01,0.0,0.0,0.0,ALV,0.0
572,limonada,1.4787850467289718,214.0,0.045241074996358294,2022-07-01,316.46,1.55,0.07121495327102823,ALV,0.10531160800069903
573,lingua de vitela,4.867272727272727,33.0,0.9656358493759811,2020-07-01,160.62,9.57,4.702727272727273,ALV,22.88945619834711
574,lombo,14.081070336391438,327.0,0.281922380599075,2020-07-01,4604.51,18.05,3.968929663608563,ALV,55.88677775346258
575,maca verde e gengibre,0.0,51.0,0.0,2022-07-01,0.0,0.0,0.0,ALV,0.0
576,maminha,11.67954861111111,368.0,0.2077877204853369,2021-07-01,4298.073888888889,14.11,2.430451388888889,ALV,28.386575143470292
577,manga,0.0,14.0,0.0,2021-07-01,0.0,0.0,0.0,ALV,0.0
578,mista,1.625909090909091,22.0,0.4838549822400848,2020-07-01,35.77,2.41,0.7840909090909092,ALV,1.2748605371900827
579,mojito,4.337068965517242,58.0,0.48956456229244016,2020-07-01,251.55,6.46,2.1229310344827583,ALV,9.207298305588584
581,morango e hortela,0.0,62.0,0.0,2022-07-01,0.0,0.0,0.0,ALV,0.0
582,nectares compal,1.8495000000000001,20.0,0.6054328462287808,2022-07-01,36.99,2.97,1.1205,ALV,2.07236475
584,pica-pau,6.941688311688312,77.0,0.5902228559039845,2020-07-01,534.51,11.04,4.0983116883116875,ALV,28.449202344408832
585,picanha,12.033176895306859,348.0,0.2263824188861244,2021-07-01,4187.545559566787,14.76,2.726823104693141,ALV,32.81234478098242
586,pina fumada,3.335661764705882,136.0,0.1605775166787844,2020-07-01,453.65,3.87,0.534338235294118,ALV,1.7823716208910043
589,portobello,0.1565143476055334,729.39,0.001404869517266206,2020-07-01,114.16000000000001,0.16,0.003485652394466604,ALV,0.0005455546104996059
590,prego entrecote maturado,8.71125,32.0,1.782264423394994,2021-07-01,278.76,24.24,15.528749999999999,ALV,135.27482343749998
591,prego fraldinha,8.43,23.0,2.39961394675817,2022-07-01,193.89,28.66,20.23,ALV,170.53889999999998
592,prego lombo,8.860493827160495,81.0,0.7161673988325601,2020-07-01,717.7,15.21,6.349506172839506,ALV,56.2597602499619
593,prego maminha,7.854090909090909,22.0,2.3373022751262016,2019-07-01,172.79,26.21,18.355909090909094,ALV,144.16897871900827
594,prego picanha,8.26086956521739,23.0,2.3514706786531145,2020-07-01,190.0,27.69,19.42913043478261,ALV,160.5015122873346
596,queijo provolone,5.933863636363636,264.0,0.1471550849327459,2022-07-01,1566.54,6.81,0.8761363636363635,ALV,5.198873708677685
597,salada de atum,10.565128205128206,39.0,1.7735841675859005,2020-07-01,412.04,29.3,18.734871794871793,ALV,197.93632241946088
598,salada de carpaccio,10.619591836734694,49.0,1.418905211337253,2020-07-01,520.36,25.69,15.070408163265308,ALV,160.04158350687214
599,salada grega de halloumi,8.799142857142858,35.0,1.6459398615451732,2020-07-01,307.97,23.28,14.480857142857143,ALV,127.41913069387756
600,salada mista,0.0789179275561669,1090.5,0.00047379627366288805,2019-07-01,86.06,0.08,0.0010820724438330986,ALV,8.539491473294496e-05
601,salsicha grelhada,5.037682926829268,82.0,0.40221532685674816,2022-07-01,413.09,7.06,2.022317073170732,ALV,10.187792192147532
604,secretos de porco preto,11.625075757575758,132.0,0.5765852116898335,2020-07-01,1534.51,18.33,6.704924242424241,ALV,77.94525226698805
605,shot,1.463,10.0,0.9578245515357733,2021-07-01,14.63,2.86,1.3969999999999998,ALV,2.043811
606,somersby,2.429411764705882,85.0,0.18712156600258475,2022-07-01,206.49999999999997,2.88,0.45058823529411773,ALV,1.0946643598615917
607,sprite,1.28375,16.0,0.5252936039106497,2020-07-01,20.54,1.96,0.67625,ALV,0.8681359375
608,sumo de laranja natural,2.6098305084745763,59.0,0.2896022494252627,2020-07-01,153.98,3.37,0.7601694915254238,ALV,1.983913530594657
609,sumo naturaldo dia,3.362808988764045,89.0,0.24737387479654616,2020-07-01,299.29,4.19,0.8271910112359553,ALV,2.7816853680090907
610,super bock,1.782142857142857,56.0,0.20835125755731113,2022-07-01,99.8,2.15,0.3678571428571429,ALV,0.6555739795918367
611,super bock sem alcool,2.032142857142857,14.0,0.9503155555119039,2019-07-01,28.45,3.96,1.927857142857143,ALV,3.9176811224489794
612,super bock stout,1.626,125.0,0.08516323832110279,2019-07-01,203.25,1.76,0.13400000000000012,ALV,0.2178840000000002
616,t. papa figos,14.441186440677965,59.0,1.6024795725276435,2019-07-01,852.03,37.58,23.13881355932203,ALV,334.15192062625675
619,tabua de charcutaria,10.619444444444445,36.0,1.9312608438822545,2019-07-01,382.3,31.13,20.510555555555555,ALV,217.81070524691359
621,tanqueray,5.69125,16.0,2.3287845945522765,2020-07-01,91.06,18.94,13.248750000000001,ALV,75.40194843750001
622,tartaro delombo,8.607123287671234,73.0,0.7719280145906617,2022-07-01,628.32,15.25,6.642876712328766,ALV,57.17605884781385
623,tarte de maca,4.7542857142857144,224.0,0.13895651005024678,2020-07-01,1064.96,5.41,0.6557142857142857,ALV,3.1174530612244897
625,trilogia de atum,6.969166666666666,24.0,1.9011275168256034,2020-07-01,167.26,20.22,13.250833333333333,ALV,92.34726597222222
626,trilogia de iguarias,7.892272727272727,22.0,2.34866481874045,2021-07-01,173.63,26.43,18.537727272727274,ALV,146.3047993801653
627,trilogia de sorbet,3.5398648648648647,74.0,0.31318186221263505,2019-07-01,261.95,4.65,1.1101351351351356,ALV,3.9297283601168753
628,tulipa,2.8181730769230766,104.0,0.17740912794797542,2022-07-01,293.09,3.32,0.5018269230769232,ALV,1.4142351238905329
629,tulipa super bock stout,3.089259259259259,27.0,0.7490869508563669,2019-07-01,83.41,5.4,2.310740740740741,ALV,7.138477229080934
630,vazia maturada,12.970559701492538,268.0,0.31685864583227225,2020-07-01,3476.11,17.08,4.10944029850746,ALV,53.30174073151033
632,virgin mojito,4.065294117647059,17.0,1.5656139741451132,2020-07-01,69.11,10.43,6.364705882352941,ALV,25.874401384083043
633,wagyu burger,11.625151515151515,33.0,2.3063558765789294,2022-07-01,383.63,38.44,26.814848484848483,ALV,311.72667649219466
634, entrecote maturado,5.486730769230769,52.0,0.6907993898780153,2019-08-01,285.31,9.28,3.79326923076923,ALV,20.812647004437867
636, maminha,4.247692307692308,13.0,2.139199736935348,2019-08-01,55.22,13.33,9.082307692307692,ALV,38.57884852071006
637, sorbet,1.483103448275862,29.0,0.3348228475324643,2022-08-01,43.01,1.98,0.49689655172413794,ALV,0.7369489892984542
639,abacaxi,0.0,10.0,0.0,2020-08-01,0.0,0.0,0.0,ALV,0.0
640,agua 0.375l,1.5265476190476188,336.0,0.02974491400197506,2019-08-01,512.92,1.57,0.04345238095238124,ALV,0.06633212868480769
641,agua 0.75l,2.6363473053892212,501.0,0.03445137306353765,2022-08-01,1320.81,2.73,0.09365269461077874,ALV,0.24690102907956618
642,agua das pedras 0.25l,1.2994736842105263,95.0,0.08955411007025839,2019-08-01,123.45,1.42,0.12052631578947359,ALV,0.1566207756232686
643,agua das pedras 75cl,2.6548000000000003,25.0,0.6952379000457063,2020-08-01,66.37,4.5,1.8451999999999997,ALV,4.89863696
644,arroz,0.07405690742886571,776.7,0.0006242433231695725,2019-08-01,57.52,0.07,-0.004056907428865705,ALV,-0.00030044201790698513
647,bacon & cheese,8.98,78.0,0.7537431404377415,2020-08-01,700.44,15.75,6.77,ALV,60.794599999999996
648,batata frita,0.12373720832976434,1984.69,0.00040817769690943524,2020-08-01,245.58,0.12,-0.0037372083297643466,ALV,-0.0004624317256717816
649,bolo de chocolate,3.885156794425087,287.0,0.08862745788131329,2020-08-01,1115.04,4.23,0.34484320557491355,ALV,1.3397699231507023
650,bolo do caco,1.4433333333333334,42.0,0.2249878108772959,2020-08-01,60.620000000000005,1.77,0.32666666666666666,ALV,0.4714888888888889
651,bolo do caco c/ manteiga de alho,2.1570281995661604,461.0,0.03063349412625639,2020-08-01,994.39,2.22,0.06297180043383976,ALV,0.13583194931324494
652,cafe,0.8645738161559889,1857.0,0.003048118267946199,2019-08-01,1605.5135766016715,0.87,0.005426183844011057,ALV,0.004691336473180613
653,caipirinha,4.248709677419355,31.0,0.8972986222256286,2020-08-01,131.71,8.06,3.8112903225806454,ALV,16.193066077003124
654,caipiroska,4.877692307692308,13.0,2.456476916317827,2020-08-01,63.410000000000004,16.86,11.982307692307693,ALV,58.4460100591716
655,candy margarita,5.691,20.0,1.8629458382741233,2022-08-01,113.82,16.29,10.599,ALV,60.318909
656,carlsberg,2.0326666666666666,15.0,0.8871898101716631,2022-08-01,30.49,3.84,1.8073333333333332,ALV,3.673706222222222
657,carpaccio de novilho,8.69438596491228,57.0,0.9986325068317955,2020-08-01,495.58,17.38,8.685614035087719,ALV,75.51608076331178
658,cha,1.5929166666666665,24.0,0.4345336898735072,2020-08-01,38.23,2.29,0.6970833333333335,ALV,1.1103956597222224
659,cha frio,2.2124285714285716,70.0,0.2069249491488627,2020-08-01,154.87,2.67,0.4575714285714283,ALV,1.0123441020408157
662,classico,8.449391304347825,115.0,0.48102674295445436,2020-08-01,971.68,12.51,4.060608695652174,ALV,34.30967180340265
663,coca-cola,1.4739834024896266,241.0,0.040042131681357285,2020-08-01,355.23,1.53,0.05601659751037347,ALV,0.08256753499423222
664,coca-cola 0,1.416124031007752,258.0,0.03593546140507271,2019-08-01,365.36,1.47,0.05387596899224789,ALV,0.07629505438375074
665,cocktail da semana,4.659230769230769,26.0,1.1732282512330134,2022-08-01,121.13999999999999,10.13,5.470769230769232,ALV,25.48957633136095
666,coleslaw,0.09201059154617165,721.33,0.0008351134279690919,2020-08-01,66.37,0.09,-0.0020105915461716556,ALV,-0.00018499571752098593
667,copo branco catarina,2.675671641791045,67.0,0.2614566256573075,2019-08-01,179.27,3.38,0.7043283582089548,ALV,1.8845514145689455
668,copo branco planalto rs.,2.8455384615384616,65.0,0.28661092600040705,2020-08-01,184.96,3.66,0.8144615384615386,ALV,2.317581633136095
669,copo tinto m.o.b,3.472542372881356,59.0,0.3853338671401988,2020-08-01,204.88,4.81,1.3374576271186438,ALV,4.644378282102843
670,copo tinto palha canas,2.845609756097561,41.0,0.4543945598719583,2022-08-01,116.67,4.14,1.2943902439024386,ALV,3.683329506246281
671,copo tinto papa figos,3.1935928143712577,167.0,0.12520010990512553,2020-08-01,533.33,3.59,0.3964071856287421,ALV,1.265963139589084
672,copo tinto quinta dos carvalhais colheita,3.2520370370370375,54.0,0.39427874187713285,2020-08-01,175.61,4.53,1.2779629629629627,ALV,4.155982887517147
673,copo tinto trito anfora,3.0894520547945206,73.0,0.27707684799247506,2019-08-01,225.53,3.95,0.8605479452054796,ALV,2.6586216175642714
674,copo verde muralhas moncao,2.845714285714286,14.0,1.330775807788902,2019-08-01,39.84,6.63,3.784285714285714,ALV,10.768995918367347
675,corona,2.439142857142857,35.0,0.4562583562688295,2020-08-01,85.36999999999999,3.55,1.1108571428571428,ALV,2.7095392653061223
677,costeletas de borrego,14.06,115.0,0.8004406190135201,2019-08-01,1616.9,25.31,11.249999999999998,ALV,158.17499999999998
678,descafeinado,0.8834494773519164,287.0,0.0201530814552007,2020-08-01,253.55,0.9,0.016550522648083654,ALV,0.01462155058335056
679,double cheese,9.027903225806451,62.0,0.9533159172013344,2019-08-01,559.73,17.63,8.602096774193548,ALV,77.6588972164412
681,entrecote maturado,14.21806138933764,619.0,0.15038044818998314,2022-08-01,8800.98,16.36,2.1419386106623595,ALV,30.45421465859
683,fanta laranja,1.395625,16.0,0.571071381466641,2022-08-01,22.33,2.19,0.794375,ALV,1.108649609375
684,fondue de chocolate,6.029466666666666,75.0,0.5263313926634671,2022-08-01,452.21,9.2,3.170533333333333,ALV,19.116625048888885
685,fraldinha,12.91318918918919,185.0,0.45698655646604464,2020-08-01,2388.94,18.81,5.896810810810809,ALV,76.14663361285608
686,frutos vermelhos,0.0,52.0,0.0,2019-08-01,0.0,0.0,0.0,ALV,0.0
687,ginger ale fever-tree,2.111818181818182,22.0,0.6284568765690337,2020-08-01,46.46,3.44,1.3281818181818181,ALV,2.804878512396694
688,gorgonzola,9.000212765957446,47.0,1.2537084621049333,2019-08-01,423.01,20.28,11.279787234042555,ALV,101.52048506111363
689,gratin dauphinois,0.1171601584085467,868.64,0.0008830428221790346,2020-08-01,101.77,0.12,0.0028398415914532987,ALV,0.00033271629070984784
690,imperial super bock,1.4266389548693588,1684.0,0.005546431198182272,2019-08-01,2402.46,1.43,0.0033610451306411715,ALV,0.004794997912446668
692,lagartinhos,0.0,25.0,0.0,2019-08-01,0.0,0.0,0.0,ALV,0.0
693,lagartinhos ibericos,12.042352941176471,153.0,0.5153016813565935,2020-08-01,1842.48,18.25,6.207647058823529,ALV,74.75467681660899
694,limao manjericao,0.0,42.0,0.0,2020-08-01,0.0,0.0,0.0,ALV,0.0
695,limonada,1.5321951219512195,246.0,0.04077750100162341,2019-08-01,376.92,1.59,0.05780487804878054,ALV,0.08856835217132668
696,lingua de vitela,4.71969696969697,33.0,0.9363577608038169,2019-08-01,155.75,9.14,4.420303030303031,ALV,20.86249081726355
697,lombo,14.152880886426592,377.0,0.24577920786982105,2022-08-01,5335.636094182825,17.63,3.4771191135734068,ALV,49.21125264232165
698,maca verde e gengibre,0.0,33.0,0.0,2019-08-01,0.0,0.0,0.0,ALV,0.0
699,maminha,11.608092643051771,437.0,0.17390860336847064,2020-08-01,5072.736485013624,13.63,2.0219073569482298,ALV,23.470487915122998
700,manga,0.0,30.0,0.0,2020-08-01,0.0,0.0,0.0,ALV,0.0
702,mista,1.6260714285714286,28.0,0.3802097297228207,2019-08-01,45.53,2.24,0.6139285714285716,ALV,0.9982917091836738
703,mojito,5.090294117647058,68.0,0.49008973105428794,2021-08-01,346.14,7.58,2.4897058823529417,ALV,12.673335207612459
704,moleja de vitela,5.643888888888889,18.0,2.0528044899816713,2022-08-01,101.59,17.23,11.586111111111112,ALV,65.39072376543211
705,morango e hortela,0.0,40.0,0.0,2020-08-01,0.0,0.0,0.0,ALV,0.0
707,nectares compal,1.7845833333333332,24.0,0.4868186747915855,2019-08-01,42.83,2.65,0.8654166666666667,ALV,1.5444081597222221
709,pica-pau,7.0149462365591395,93.0,0.49383633078883554,2022-08-01,652.39,10.48,3.465053763440861,ALV,24.30716585732455
710,picanha,12.056863905325443,406.0,0.1944240403356049,2020-08-01,4895.08674556213,14.4,2.3431360946745574,ALV,28.25087300514689
711,pina fumada,3.6331249999999997,144.0,0.1651807702873854,2022-08-01,523.17,4.23,0.5968750000000007,ALV,2.1685214843750025
713,portobello,0.10257214203330235,893.03,0.0007519777927403701,2022-08-01,91.6,0.1,-0.0025721420333023465,ALV,-0.0002638301179697154
714,prego entrecote maturado,8.942631578947369,38.0,1.5407187972901584,2020-08-01,339.82,22.72,13.77736842105263,ALV,123.2059299168975
716,prego lombo,8.85122641509434,106.0,0.5466876005351711,2019-08-01,938.23,13.69,4.83877358490566,ALV,42.82908057137771
717,prego maminha,8.094705882352942,34.0,1.5587045216474391,2019-08-01,275.22,20.71,12.615294117647059,ALV,102.11709550173012
721,queijo provolone,5.728446601941747,309.0,0.12137242482865321,2020-08-01,1770.09,6.42,0.6915533980582529,ALV,3.961526713168067
722,salada de atum,10.050714285714287,28.0,2.3500685732175755,2020-08-01,281.42,33.67,23.619285714285716,ALV,237.39069234693883
723,salada de carpaccio,10.378181818181817,44.0,1.5442237845269238,2020-08-01,456.63999999999993,26.4,16.021818181818183,ALV,166.27734214876034
724,salada grega de halloumi,8.6,39.0,1.4436951019520214,2019-08-01,335.4,21.02,12.42,ALV,106.812
725,salada mista,0.12706604977664326,1253.6,0.0006636088728453064,2022-08-01,159.29,0.13,0.0029339502233567405,ALV,0.0003728054651232412
726,salsicha grelhada,5.303170731707318,82.0,0.4234122274490439,2022-08-01,434.86,7.55,2.2468292682926823,ALV,11.91531921475312
729,secretos de porco preto,11.59586776859504,121.0,0.6274216822177158,2022-08-01,1403.1,18.87,7.274132231404961,ALV,84.34987548664711
730,shot,1.8845454545454545,22.0,0.5608226883889826,2021-08-01,41.46,2.94,1.0554545454545454,ALV,1.9890520661157023
731,somersby,2.439009900990099,101.0,0.15810071293944708,2019-08-01,246.34,2.82,0.3809900990099009,ALV,0.9292386236643464
732,sprite,1.5840909090909092,22.0,0.47141029161495535,2019-08-01,34.85,2.33,0.7459090909090909,ALV,1.1815878099173553
733,sumo de laranja natural,2.6212658227848102,79.0,0.2172329063018516,2022-08-01,207.08,3.19,0.5687341772151897,ALV,1.4908034609838163
734,sumo naturaldo dia,3.326304347826087,92.0,0.23670955825046913,2019-08-01,306.02,4.11,0.7836956521739133,ALV,2.606810255198489
735,super bock,1.7886842105263157,38.0,0.3081709630151611,2019-08-01,67.97,2.34,0.5513157894736842,ALV,0.9861298476454293
736,super bock sem alcool,2.032857142857143,14.0,0.9506495855841403,2019-08-01,28.46,3.97,1.9371428571428573,ALV,3.9379346938775512
737,super bock stout,1.6259633027522935,109.0,0.09766205994170205,2019-08-01,177.23,1.78,0.15403669724770652,ALV,0.25045801700193604
742,t. papa figos,14.634181818181817,55.0,1.7419969722355015,2020-08-01,804.88,40.13,25.495818181818187,ALV,373.11043887603313
747,tabua de charcutaria,10.029444444444444,36.0,1.8239629617895023,2022-08-01,361.05999999999995,28.32,18.290555555555557,ALV,183.44411080246914
749,tartaro delombo,8.849560439560438,91.0,0.636681082775172,2021-08-01,805.3099999999998,14.48,5.630439560439562,ALV,49.826915191402016
750,tarte de maca,4.8069421487603305,242.0,0.13004545194394992,2019-08-01,1163.28,5.43,0.6230578512396692,ALV,2.9950030462400097
752,trilogia de atum,7.730294117647058,34.0,1.4885339343964696,2019-08-01,262.83,19.24,11.50970588235294,ALV,88.97341167820068
753,trilogia de iguarias,7.964666666666667,30.0,1.7381529455757396,2022-08-01,238.94,21.81,13.845333333333333,ALV,110.27346488888888
754,trilogia de sorbet,3.3958666666666666,75.0,0.29643604165643933,2020-08-01,254.69,4.4,1.0041333333333338,ALV,3.409902915555557
755,tulipa,2.8372297297297298,148.0,0.12550887169470087,2022-08-01,419.91,3.19,0.3527702702702702,ALV,1.0008902985756025
756,tulipa super bock stout,3.0894736842105264,19.0,1.064565869000439,2019-08-01,58.7,6.38,3.2905263157894735,ALV,10.165994459833795
758,vazia maturada,12.944323432343234,303.0,0.27969091916375455,2021-08-01,3922.1299999999997,16.56,3.615676567656765,ALV,46.80248691849382
759,vegetariano,9.200344827586207,29.0,2.0770538002821857,2022-08-01,266.81,28.31,19.10965517241379,ALV,175.81541712247324
760,virgin mojito,4.065,18.0,1.4785284430747012,2020-08-01,73.17,10.08,6.015,ALV,24.450975
761,wagyu burger,11.062000000000001,40.0,1.8105699229474923,2020-08-01,442.48,31.09,20.028,ALV,221.549736
762, cheddar,0.44249999999999995,24.0,0.12071011735434596,2019-09-01,10.62,0.5,0.05750000000000005,ALV,0.02544375000000002
763, entrecote maturado,5.486666666666666,54.0,0.6652064554601497,2022-09-01,296.28,9.14,3.653333333333334,ALV,20.044622222222227
765, maminha,4.2475,12.0,2.317361461977783,2019-09-01,50.97,14.09,9.842500000000001,ALV,41.80601875
766, sorbet,1.5042307692307693,26.0,0.3787762663506947,2020-09-01,39.11,2.07,0.5657692307692306,ALV,0.8510474852071003
767,abacaxi,0.0,11.0,0.0,2019-09-01,0.0,0.0,0.0,ALV,0.0
768,agua 0.375l,1.5246686746987952,332.0,0.030066233963551025,2020-09-01,506.19,1.57,0.04533132530120487,ALV,0.069115251669328
769,agua 0.75l,2.6430425963488844,493.0,0.035099334490631184,2020-09-01,1303.02,2.74,0.09695740365111583,ALV,0.256262547881292
770,agua castello,1.3275,12.0,0.7242607041260758,2020-09-01,15.93,2.29,0.9625000000000001,ALV,1.27771875
771,agua das pedras 0.25l,1.301372549019608,102.0,0.0835301206321735,2019-09-01,132.74,1.41,0.10862745098039195,ALV,0.14136478277585518
772,agua das pedras 75cl,2.6550000000000002,30.0,0.5794085633008608,2019-09-01,79.65,4.19,1.5350000000000001,ALV,4.075425000000001
773,arroz,0.1007136449449034,746.87,0.0008828459671480121,2019-09-01,75.22,0.1,-0.000713644944903391,ALV,-7.187378359772528e-05
776,bacon & cheese,9.132048192771085,83.0,0.7203303959386993,2019-09-01,757.9600000000002,15.71,6.577951807228915,ALV,60.07017291334011
777,batata frita,0.13227583214726005,1889.99,0.0004582079656707582,2022-09-01,250.00000000000003,0.13,-0.002275832147260043,ALV,-0.0003010375911063078
778,bolo de chocolate,3.9244615384615384,260.0,0.09882080059667472,2019-09-01,1020.36,4.31,0.38553846153846116,ALV,1.513030863905324
779,bolo do caco,1.51325,40.0,0.24768079333757836,2020-09-01,60.53,1.89,0.3767499999999999,ALV,0.5701169374999999
780,bolo do caco c/ manteiga de alho,2.2158851674641147,418.0,0.034706642914066714,2020-09-01,926.2399999999999,2.29,0.07411483253588536,ALV,0.16422995810535512
781,cafe,0.8693219339622641,1760.0,0.0032337735798857294,2022-09-01,1530.0066037735849,0.87,0.0006780660377359027,ALV,0.0005894576792787045
782,caipirinha,4.877894736842106,19.0,1.6808171165069965,2019-09-01,92.68,13.08,8.202105263157893,ALV,40.00900609418282
