,description,avg price,qtd,elasticity,date,revenue,perfect price,price difference,restaurant,profit
51,mesa beirut,28.219298245614034,57.0,0.6904720536065326,2018-09-01,1608.5,47.7,19.48070175438597,SUM,549.7317328408742
53,mesa hamra,22.574716981132077,53.0,0.5940475324817939,2022-09-01,1196.46,35.99,13.415283018867925,SUM,302.84621737273056
55,mesa individual,11.504324324324324,37.0,0.43364480119410875,2021-09-01,425.66,16.49,4.985675675675674,SUM,57.35682994886777
56,mesa individual vegetariano,11.5045,20.0,0.8022551327817045,2022-09-01,230.09,20.73,9.2255,SUM,106.13476475
58,mhamara,5.874878048780488,41.0,0.19984337280960945,2022-09-01,240.87,7.05,1.175121951219512,SUM,6.903698155859606
59,mix grill,13.495625,32.0,0.588190187880128,2022-09-01,431.86,21.43,7.934374999999999,SUM,107.079349609375
60,mjadra,5.022222222222222,9.0,0.7782661964638216,2022-09-01,45.2,8.93,3.9077777777777776,SUM,19.625728395061728
61,mograbye com carne,12.782222222222224,9.0,1.980790779672523,2021-09-01,115.04000000000002,38.1,25.317777777777778,SUM,323.6174617283951
62,moscow mule,5.69125,8.0,0.992184476605649,2022-09-01,45.53,11.34,5.64875,SUM,32.1484484375
63,moussaka,5.351428571428571,21.0,0.35540635562011846,2020-09-01,112.38,7.25,1.8985714285714286,SUM,10.160069387755103
64,moussaka de legumes,11.262727272727274,11.0,1.427991539068261,2022-09-01,123.89000000000001,27.35,16.087272727272726,SUM,181.1865652892562
65,pao libanês,0.8657601510859302,264.75,0.004560751138299015,2021-09-01,229.21,0.87,0.00423984891406981,SUM,0.003670692236426596
66,pimm's,6.5042857142857144,7.0,1.2959144184237048,2022-09-01,45.53,14.93,8.425714285714285,SUM,54.80325306122449
67,rakakat,4.908,25.0,0.2738036901520349,2022-09-01,122.7,6.25,1.3419999999999996,SUM,6.586535999999999
68,salada de falafel,8.85,12.0,1.0285769228154324,2018-09-01,106.19999999999999,17.95,9.1,SUM,80.535
69,salada de halloumi,8.849473684210526,19.0,0.6495888963883254,2019-09-01,168.14,14.6,5.7505263157894735,SUM,50.88913130193905
70,salada libanesa,1.99125,16.0,0.1735723557251042,2019-09-01,31.86,2.34,0.3487499999999999,SUM,0.6944484374999997
71,sambousik,4.946315789473684,19.0,0.36308055479109563,2021-09-01,93.97999999999999,6.74,1.7936842105263162,SUM,8.872128531855957
72,samke harra,4.878,5.0,1.3606503673203199,2022-09-01,24.39,11.52,6.6419999999999995,SUM,32.399676
73,sangria branca (1l),10.370748299319727,5.88,2.4598437387311574,2021-09-01,60.98,35.88,25.509251700680274,SUM,264.5500286917488
74,sayedieh,13.27421052631579,19.0,0.9743833445824881,2022-09-01,252.21,26.21,12.935789473684212,SUM,171.71239279778393
75,shanklish,4.83375,16.0,0.4213460763270421,2022-09-01,77.34,6.87,2.03625,SUM,9.8427234375
76,shawarma,5.6946666666666665,111.0,0.07155172046369969,2022-09-01,632.108,6.1,0.4053333333333331,SUM,2.308238222222221
77,shishtaouk,10.907714285714285,35.0,0.4346507775283266,2022-09-01,381.77,15.65,4.742285714285716,SUM,51.72749763265307
78,sidra somersby,2.0327272727272727,11.0,0.2577277489189306,2022-09-01,22.36,2.56,0.5272727272727273,SUM,1.071801652892562
79,sopa de lentilhas,3.3416,25.0,0.18641858415078233,2022-09-01,83.54,3.96,0.6183999999999998,SUM,2.0664454399999994
80,sujouk,6.096190476190476,42.0,0.20243424829368023,2021-09-01,256.04,7.33,1.2338095238095237,SUM,7.521537868480725
81,sumaya grill,21.474666666666668,15.0,1.9966866945525097,2022-09-01,322.12,64.35,42.87533333333333,SUM,920.7334915555556
82,sumo de amora c/gelo picado e pinhões,3.0141463414634146,41.0,0.10253100847681959,2022-09-01,123.58,3.32,0.3058536585365852,SUM,0.9218876859012487
83,sumo de laranja natural,2.439285714285714,14.0,0.24300174274747155,2022-09-01,34.15,3.03,0.5907142857142857,SUM,1.4409209183673468
84,sumo de tomate com zaatar,2.4385714285714286,7.0,0.48586117115072797,2021-09-01,17.07,3.62,1.1814285714285715,SUM,2.8809979591836736
85,sumo natural do dia,2.8454545454545457,11.0,0.3607727433435835,2019-09-01,31.300000000000004,3.87,1.0245454545454544,SUM,2.915297520661157
86,taboule,5.360461538461538,65.0,0.1150174087948109,2019-09-01,348.43,5.98,0.619538461538462,SUM,3.321012094674559
90,tinto papa figos. douro,13.821000000000002,10.0,1.9275880203704532,2022-09-01,138.21,40.46,26.639,SUM,368.17761900000005
91,warak enab,5.364857142857143,35.0,0.21377891530632026,2020-09-01,187.77,6.51,1.145142857142857,SUM,6.143527836734693
92,absolut,4.066,5.0,1.1341542422149282,2021-10-01,20.33,8.68,4.614,SUM,18.760524
93,agua 0.35l,1.6750892857142858,112.0,0.020859057904855944,2021-10-01,187.61,1.71,0.03491071428571413,SUM,0.058478563456632396
94,agua 0.75l,2.6430446927374303,358.0,0.010296656668571255,2022-10-01,946.21,2.67,0.026955307262569672,SUM,0.07124408180144148
95,agua castello,1.1516666666666666,6.0,0.26770118782126695,2018-10-01,6.91,1.46,0.30833333333333335,SUM,0.35509722222222223
96,agua das pedras 0.25l,1.2194827586206898,58.0,0.029323946774717564,2019-10-01,70.73,1.26,0.04051724137931023,SUM,0.0494100772889416
97,agua das pedras 0.75l,2.438981481481482,108.0,0.031496297137803476,2018-10-01,263.41,2.52,0.08101851851851816,SUM,0.19760266632373027
98,agua tonica fever-tree,2.439285714285714,14.0,0.24300174274747155,2022-10-01,34.15,3.03,0.5907142857142857,SUM,1.4409209183673468
99,aish saraya,4.182677165354331,127.0,0.04593305973970942,2021-10-01,531.2,4.37,0.187322834645669,SUM,0.783510943021885
100,aperol spritz,5.284000000000001,5.0,1.4738984298730158,2021-10-01,26.42,13.07,7.786,SUM,41.141224
101,arak julep,6.098333333333334,6.0,1.4175378382605148,2022-10-01,36.59,14.74,8.641666666666666,SUM,52.69976388888889
102,arayiss kafta,5.732564102564103,117.0,0.06833415204354738,2022-10-01,670.71,6.12,0.3874358974358971,SUM,2.2210011176857316
103,arayiss queijo,5.752121212121212,33.0,0.24310217302619458,2019-10-01,189.82,7.15,1.3978787878787884,SUM,8.040768227731867
104,arroz com carne,2.655,6.0,0.6171461536892594,2019-10-01,15.93,4.29,1.6350000000000002,SUM,4.340925
105,arroz com vermicelli,2.2116666666666664,6.0,0.5140947557725343,2022-10-01,13.27,3.35,1.1383333333333336,SUM,2.5176138888888895
106,baba ghanouj,5.281736842105263,190.0,0.03877018824744714,2022-10-01,1003.53,5.49,0.20826315789473693,SUM,1.0999911939058176
107,baclawa,4.287127659574468,188.0,0.031804115223959845,2022-10-01,805.9799999999999,4.42,0.1328723404255321,SUM,0.5696406858306934
108,batata frita,2.1454545454545455,33.0,0.09067344774130534,2019-10-01,70.8,2.34,0.19454545454545435,SUM,0.4173884297520657
109,batata harra,4.8673770491803285,61.0,0.11128583956495386,2020-10-01,296.91,5.41,0.5426229508196716,SUM,2.6411504971781756
110,beirute beer,2.8259420289855073,138.0,0.028560046732780273,2019-10-01,389.98,2.91,0.08405797101449286,SUM,0.2375429531611009
111,bloody zaatar,6.097777777777778,9.0,0.9449391341135959,2022-10-01,54.88,11.86,5.7622222222222215,SUM,35.136750617283944
112,branco catarina. setubal,11.7072,25.0,0.6531121763137534,2019-10-01,292.68,19.35,7.642800000000001,SUM,89.47578816000002
113,branco coteaux du liban,15.446666666666667,9.0,2.3936851024867365,2022-10-01,139.02,52.42,36.973333333333336,SUM,571.1147555555556
115,branco planalto. douro,12.195,16.0,1.0630080994689999,2022-10-01,195.12,25.16,12.965,SUM,158.108175
116,cafe,0.8688045007032349,711.0,0.0017042261028611533,2022-10-01,617.72,0.87,0.0011954992967651012,SUM,0.0010386551696170722
117,cafe branco,0.8846666666666666,15.0,0.08225516092360549,2020-10-01,13.27,0.96,0.07533333333333336,SUM,0.0666448888888889
118,cafe com leite,1.238888888888889,9.0,0.19198380731353124,2019-10-01,11.15,1.48,0.24111111111111105,SUM,0.2987098765432098
119,cafe turco,1.0619444444444444,72.0,0.020570462313890966,2021-10-01,76.46,1.08,0.018055555555555713,SUM,0.01917399691358041
120,cappuccino,2.2116666666666664,6.0,0.5140947557725343,2022-10-01,13.27,3.35,1.1383333333333336,SUM,2.5176138888888895
121,cerveja artesanal maldita,3.6585714285714284,7.0,0.728934071070307,2022-10-01,25.61,6.33,2.6714285714285717,SUM,9.77361224489796
122,chas de saqueta,1.77,7.0,0.3526549449652911,2019-10-01,12.39,2.39,0.6200000000000001,SUM,1.0974000000000002
123,coca-cola,1.7886666666666666,60.0,0.04157697753542455,2021-10-01,107.32,1.86,0.07133333333333347,SUM,0.1275915555555558
124,coca-cola zero,1.788529411764706,68.0,0.03668275331441349,2021-10-01,121.62,1.85,0.061470588235294166,SUM,0.10994195501730113
125,copo arak,2.4393333333333334,15.0,0.2268060541216824,2022-10-01,36.59,2.99,0.5506666666666669,SUM,1.343259555555556
126,copo branco catarina,2.836,60.0,0.06592190176507494,2018-10-01,170.16,3.02,0.18400000000000016,SUM,0.5218240000000004
127,copo branco planalto,2.8164102564102564,39.0,0.10071776079701988,2019-10-01,109.84,3.1,0.28358974358974365,SUM,0.7987050624589088
128,copo dmartinho branco,2.9896774193548388,31.0,0.13450467797532129,2021-10-01,92.68,3.39,0.40032258064516135,SUM,1.1968353798126954
129,copo dmartinho tinto,3.252093023255814,43.0,0.10547978981694921,2022-10-01,139.84,3.6,0.347906976744186,SUM,1.1314258518117901
130,copo libanês branco,4.4375,12.0,0.5157412536715797,2022-10-01,53.25,6.73,2.2925000000000004,SUM,10.172968750000003
131,copo libanês tinto,4.3075438596491225,57.0,0.1053973287671818,2021-10-01,245.52999999999997,4.76,0.45245614035087733,SUM,1.948974669128963
132,copo tinto palha canas,2.8456,50.0,0.07937406078816527,2022-10-01,142.28,3.07,0.2243999999999997,SUM,0.6385526399999992
133,copo tinto papa figos,3.6550467289719624,107.0,0.047641333340504896,2022-10-01,391.09,3.83,0.1749532710280377,SUM,0.6394623809939745
134,couscous de legumes,11.504000000000001,10.0,1.6044405315347436,2022-10-01,115.04000000000002,29.96,18.456,SUM,212.31782400000003
135,falafel,6.194723618090452,199.0,0.04341538033753554,2019-10-01,1232.75,6.46,0.2652763819095476,SUM,1.6433138683366575
136,falafel sandwich,6.081818181818182,11.0,0.771108515325423,2022-10-01,66.9,10.77,4.688181818181818,SUM,28.5126694214876
137,fanta laranja,1.7879999999999998,5.0,0.4987377730153201,2021-10-01,8.94,2.68,0.8920000000000003,SUM,1.5948960000000005
138,fatayer,5.30974358974359,39.0,0.18988195471455643,2022-10-01,207.08,6.32,1.0102564102564102,SUM,5.364202498356344
139,fattoush,5.752207792207792,77.0,0.10418821378479495,2019-10-01,442.92,6.35,0.5977922077922075,SUM,3.438624995783436
140,fig & honey,6.097368421052631,19.0,0.447572699218434,2022-10-01,115.85,8.83,2.7326315789473687,SUM,16.661861495844878
141,frango grelhado,13.274166666666666,12.0,1.5427685314055575,2022-10-01,159.29,33.75,20.475833333333334,SUM,271.79962430555554
144,ginger ale,2.0323529411764705,17.0,0.16673430383331506,2021-10-01,34.55,2.37,0.33764705882352963,SUM,0.6862179930795852
145,ginger beer,2.44,5.0,0.6806041197748216,2019-10-01,12.2,4.1,1.6599999999999997,SUM,4.050399999999999
146,halloumi,5.740510204081633,98.0,0.08169569451546005,2022-10-01,562.57,6.21,0.46948979591836704,SUM,2.6951109641815894
147,hendrick's,4.39,5.0,1.2245295433653554,2021-10-01,21.95,9.77,5.38,SUM,23.618199999999998
148,hummus,5.304932735426009,223.0,0.0331779669453361,2020-10-01,1183.0,5.48,0.17506726457399147,SUM,0.9287200627400534
149,hummus c/carne,6.194629629629629,54.0,0.159991288949799,2020-10-01,334.51,7.19,0.9953703703703711,SUM,6.165950788751719
150,imperial,1.7614978902953586,474.0,0.005182968117130447,2022-10-01,834.95,1.77,0.00850210970464138,SUM,0.014976448307785486
151,infusao,3.0688990825688074,185.0,0.02313585909137684,2021-10-01,567.7463302752294,3.14,0.07110091743119273,SUM,0.2182015402743879
152,jarro arak,6.836363636363637,11.0,0.8667766868829866,2021-10-01,75.2,12.76,5.923636363636363,SUM,40.49613223140496
153,kafta,11.504395604395606,91.0,0.17631820941882093,2021-10-01,1046.9,13.53,2.025604395604393,SUM,23.3033543050356
154,kafta khishkhash,12.389333333333333,15.0,1.1519441677500262,2022-10-01,185.84,26.66,14.270666666666667,SUM,176.8040462222222
155,kibbeh,5.309733333333334,150.0,0.04936921286301043,2021-10-01,796.46,5.57,0.2602666666666664,SUM,1.3819465955555543
156,labneh,4.332708333333334,48.0,0.12589050296488083,2021-10-01,207.97000000000003,4.88,0.5472916666666663,SUM,2.371255164930554
157,lahme,12.38923076923077,13.0,1.3291553440068482,2022-10-01,161.06,28.86,16.47076923076923,SUM,204.06016094674553
158,limonada com manjericao. limao e mel,2.4250857142857143,175.0,0.01932697105327779,2022-10-01,424.39,2.47,0.044914285714285906,SUM,0.1089209926530617
159,maamol,4.305135135135135,37.0,0.16227806320116894,2020-10-01,159.29,5.0,0.694864864864865,SUM,2.991487143900658
160,makanek,6.637297297297297,37.0,0.25018674594100737,2019-10-01,245.57999999999998,8.3,1.6627027027027035,SUM,11.035852154857565
161,margarita,5.691111111111111,9.0,0.8819202341344456,2022-10-01,51.22,10.71,5.01888888888889,SUM,28.56305432098766
162,margarita roma,6.0975,12.0,0.7086720663126665,2018-10-01,73.17,10.42,4.3225,SUM,26.35644375
163,margarita spicy,6.503913043478261,23.0,0.3943861379230669,2019-10-01,149.59,9.07,2.5660869565217395,SUM,16.689606427221175
164,mesa beirut,28.12551948051948,154.0,0.25471503658250694,2022-10-01,4331.33,35.29,7.16448051948052,SUM,201.5047364184517
166,mesa hamra,22.9009375,128.0,0.24952728626417947,2019-10-01,2931.32,28.62,5.7190625,SUM,130.97189287109376
167,mesa hamra vegetariana,23.008823529411764,34.0,0.9438223291519707,2022-10-01,782.3,44.73,21.721176470588233,SUM,499.7787162629757
168,mesa individual,11.504424778761061,113.0,0.14199113049587117,2019-10-01,1300.0,13.14,1.6355752212389394,SUM,18.81635210274886
169,mesa individual vegetariano,11.504342105263158,76.0,0.21111687424884193,2022-10-01,874.3299999999999,13.93,2.425657894736842,SUM,27.90559825138504
170,mesa sumaya,70.4031111111111,45.0,2.1819966970485765,2021-10-01,3168.1399999999994,224.02,153.61688888888892,SUM,10815.106896987656
171,mhamara,6.3912962962962965,54.0,0.16507068116123325,2019-10-01,345.13,7.45,1.0587037037037037,SUM,6.766489060356653
172,mix grill,14.159310344827585,87.0,0.2269852306825868,2019-10-01,1231.86,17.37,3.2106896551724162,SUM,45.4611512485137
173,mjadra,5.309545454545455,22.0,0.33659635902527146,2019-10-01,116.81,7.1,1.790454545454545,SUM,9.506499793388429
174,mohalabie,4.316666666666666,90.0,0.06689301268278644,2022-10-01,388.5,4.61,0.2933333333333339,SUM,1.2662222222222246
175,mojito,5.375,18.0,0.4164671156409001,2020-10-01,96.75,7.61,2.2350000000000003,SUM,12.013125000000002
176,moscow mule,5.691111111111111,9.0,0.8819202341344456,2022-10-01,51.22,10.71,5.01888888888889,SUM,28.56305432098766
177,moussaka,5.526666666666667,51.0,0.1511359732383283,2021-10-01,281.86,6.36,0.833333333333333,SUM,4.605555555555554
178,moussaka de legumes,11.504358974358976,39.0,0.41140784538236447,2022-10-01,448.6700000000001,16.24,4.735641025641023,SUM,54.480514332675845
179,nectares compal,1.7879999999999998,5.0,0.4987377730153201,2020-10-01,8.94,2.68,0.8920000000000003,SUM,1.5948960000000005
180,pao libanês,0.8607202216066483,361.0,0.0033252902275043273,2021-10-01,310.72,0.86,-0.000720221606648308,SUM,-0.0006199093008802279
181,rakakat,5.195892857142858,56.0,0.12940376480093668,2021-10-01,290.97,5.87,0.6741071428571423,SUM,3.5025884885204057
182,salada de falafel,8.849473684210526,19.0,0.6495888963883254,2021-10-01,168.14,14.6,5.7505263157894735,SUM,50.88913130193905
183,salada de frango,10.62,8.0,1.851438461067778,2022-10-01,84.96,30.28,19.660000000000004,SUM,208.78920000000002
184,salada de halloumi,8.84962962962963,27.0,0.4571261676083224,2020-10-01,238.94000000000003,12.9,4.05037037037037,SUM,35.844277640603565
185,salada libanesa,2.544166666666667,24.0,0.14784582605251956,2020-10-01,61.06,2.92,0.375833333333333,SUM,0.9561826388888882
186,sambousik,5.275483870967742,31.0,0.23734241514980625,2019-10-01,163.54,6.53,1.2545161290322584,SUM,6.6181796045785655
187,samke harra,6.637391304347826,23.0,0.40248003085323486,2019-10-01,152.66,9.31,2.6726086956521744,SUM,17.73914971644613
188,sayedieh,13.175925925925926,27.0,0.68060029349067,2021-10-01,355.75,22.14,8.964074074074075,SUM,118.10997599451304
189,shanklish,5.088333333333334,24.0,0.2956916521050391,2022-10-01,122.12,6.59,1.501666666666666,SUM,7.640980555555553
190,shawarma,11.504444444444445,90.0,0.1782780574820002,2022-10-01,1035.4,13.56,2.0555555555555554,SUM,23.648024691358025
191,shawarma sandwich,5.718840579710145,69.0,0.11559356316482995,2022-10-01,394.6,6.38,0.661159420289855,SUM,3.7810653224112576
192,shishtaouk,11.504428571428571,70.0,0.229214329079902,2021-10-01,805.31,14.14,2.6355714285714296,SUM,30.32074324489797
193,sidra somersby,2.0323076923076924,13.0,0.21803231211139285,2020-10-01,26.42,2.48,0.4476923076923076,SUM,0.9098485207100591
194,sopa de lentilhas,3.3982,100.0,0.047394035242188506,2022-10-01,339.82,3.56,0.16179999999999994,SUM,0.5498287599999998
195,sprite,1.7884210526315787,19.0,0.13127768942116866,2022-10-01,33.98,2.02,0.23157894736842133,SUM,0.414160664819945
196,sujouk,6.637166666666667,60.0,0.1542787901969076,2018-10-01,398.23,7.66,1.0228333333333328,SUM,6.788715305555553
197,sumaya grill,23.009,20.0,1.604510265563409,2022-10-01,460.18,59.93,36.921,SUM,849.515289
198,sumo de amora c/gelo picado e pinhões,3.238688524590164,61.0,0.07404813062696534,2021-10-01,197.56,3.48,0.241311475409836,SUM,0.7815327062617574
199,sumo de laranja natural,2.438947368421053,38.0,0.08951453984368683,2019-10-01,92.68,2.66,0.22105263157894717,SUM,0.5391357340720218
200,sumo de tomate com zaatar,2.439090909090909,22.0,0.1546251230656285,2020-10-01,53.66,2.82,0.38090909090909086,SUM,0.9290719008264461
201,sumo natural do dia,2.8454054054054057,37.0,0.10725490924614897,2022-10-01,105.28000000000002,3.15,0.30459459459459426,SUM,0.8666951059167266
202,taboule,5.734538461538461,130.0,0.06152191837847169,2022-10-01,745.49,6.09,0.3554615384615385,SUM,2.0384078639053254
203,taboule de quinoa,8.85,5.0,2.4685846147570376,2021-10-01,44.25,30.7,21.85,SUM,193.3725
204,tinto château ksara reserve du couvent,17.88642857142857,14.0,1.7818467467465402,2022-10-01,250.41,49.76,31.873571428571427,SUM,570.1043586734694
205,tinto coteaux du liban,15.447,10.0,2.154363081590506,2022-10-01,154.47,48.73,33.283,SUM,514.1225009999999
207,tinto domaine des tourelles,17.886000000000003,20.0,1.2472628367102934,2018-10-01,357.72,40.19,22.303999999999995,SUM,398.92934399999996
210,tinto musar jeune,17.886000000000003,10.0,2.4945256734205867,2021-10-01,178.86,62.5,44.614,SUM,797.9660040000001
211,tinto palha canas. lisboa,10.163333333333332,6.0,2.362433926677403,2022-10-01,60.97999999999999,34.17,24.006666666666668,SUM,243.98775555555554
212,tinto papa figos. douro,14.6340625,32.0,0.6378075836668946,2019-10-01,468.29,23.97,9.335937499999998,SUM,136.62269287109373
213,tinto pinot noir casa s. lima. lisboa,16.259999999999998,21.0,1.0798812439050156,2022-10-01,341.46,33.82,17.560000000000002,SUM,285.5256
216,warak enab,5.752258064516129,62.0,0.1293961705684036,2019-10-01,356.64,6.5,0.7477419354838712,SUM,4.301204578563997
217,agua 0.35l,1.3248039215686274,102.0,0.018114493067210052,2022-11-01,135.13,1.35,0.025196078431372726,SUM,0.0333798635140333
218,agua 0.75l,2.634007490636704,267.0,0.013758798041728686,2019-11-01,703.28,2.67,0.03599250936329579,SUM,0.09480453926973281
219,agua castello,1.22,8.0,0.21268878742963176,2020-11-01,9.76,1.48,0.26,SUM,0.3172
220,agua das pedras 0.25l,1.2027397260273973,73.0,0.0229785990498284,2022-11-01,87.8,1.23,0.027260273972602667,SUM,0.03278701444923992
221,agua das pedras 0.75l,2.4335555555555555,90.0,0.037711473971129686,2022-11-01,219.01999999999998,2.53,0.09644444444444433,SUM,0.23470291358024664
222,aish saraya,4.373908045977011,87.0,0.07011729403637162,2019-11-01,380.5299999999999,4.68,0.30609195402298894,SUM,1.3388180605099766
223,aperol spritz,5.285,10.0,0.7370886829938387,2021-11-01,52.85,9.18,3.8949999999999996,SUM,20.585075
224,arak julep,6.098333333333334,6.0,1.4175378382605148,2021-11-01,36.59,14.74,8.641666666666666,SUM,52.69976388888889
225,arayiss kafta,5.552173913043478,92.0,0.08416857713212055,2022-11-01,510.79999999999995,6.02,0.4678260869565216,SUM,2.597451795841209
226,arayiss queijo,5.697460317460317,63.0,0.12612916225335205,2019-11-01,358.94,6.42,0.7225396825396828,SUM,4.116641169060218
227,arroz com vermicelli,2.1758333333333333,12.0,0.2528827067298582,2018-11-01,26.11,2.73,0.5541666666666667,SUM,1.2057743055555556
